연령대,남성방문 비율,여성방문 비율
70세 이상,3.2,0.7
60~69세,18.0,2.8
50~59세,23.6,4.2
40~49세,16.4,2.3
30~39세,14.9,1.8
20~29세,9.9,1.3
10~19세,0.6,0.2
