기준연월,방문비율
20220811,90.7
20220812,96.2
20220813,137.4
20220814,117.4
20220815,193.8
20220816,69.8
20220817,74.7
20220818,89.0
20220819,94.1
20220820,150.2
20220821,120.3
20220822,108.4
20220823,100.5
20220824,100.0
20220825,117.6
20220826,102.4
20220827,139.6
20220828,128.9
20220829,108.8
20220830,110.6
20220831,104.0
20220901,79.3
20220902,85.0
20220903,168.9
20220904,152.7
20220905,89.7
20220906,94.1
20220907,87.5
20220908,71.8
20220909,235.0
20220910,279.9
20220911,267.8
20220912,320.5
20220913,106.6
20220914,98.5
20220915,88.3
20220916,77.8
20220917,160.3
20220918,164.7
20220919,113.7
20220920,124.0
20220921,102.6
20220922,96.9
20220923,117.8
20220924,185.3
20220925,194.9
20220926,126.4
20220927,120.5
20220928,116.5
20220929,110.4
20220930,127.5
20221001,170.5
20221002,147.1
20221003,192.1
20221004,79.9
20221005,96.7
20221006,68.5
20221007,81.1
20221008,153.7
20221009,148.2
20221010,217.4
20221011,90.8
20221012,93.2
20221013,77.3
20221014,86.3
20221015,156.4
20221016,138.5
20221017,96.9
20221018,92.1
20221019,94.3
20221020,99.8
20221021,94.5
20221022,164.5
20221023,163.0
20221024,127.5
20221025,135.2
20221026,125.5
20221027,120.1
20221028,144.9
20221029,230.0
20221030,245.6
20221031,182.2
20221101,145.8
20221102,135.3
20221103,120.0
20221104,131.7
20221105,224.7
20221106,197.6
20221107,130.8
20221108,118.3
