연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,3.4
60~69세,12.9,14.5
50~59세,14.8,14.1
40~49세,9.0,8.0
30~39세,4.2,4.9
20~29세,2.7,4.4
10~19세,1.3,0.9
