순위,관광지명,주소,분류,합산 검색 수
1,마금산원탕보양온천,경남 창원시 의창구 천주로 1167-0,웰니스관광,41616
2,주남저수지,경남 창원시 의창구,자연경관(하천/해양),33998
3,창원국제사격장,경남 창원시 의창구 사림로99번길 63-0,육상레저스포츠,17506
4,명서시장,경남 창원시 의창구 명서로116번길 22-0,시장,14704
5,창원CC,경남 창원시 의창구 대봉로 137-0,육상레저스포츠,13825
6,북면수변생태공원,경남 창원시 의창구 천주로 0-0,도시공원,13422
7,창원시팔용농산물도매시장,경남 창원시 의창구 차상로18번길 45-0,시장,11412
8,본포수변생태공원,경남 창원시 의창구 동읍로1310번길 0-0,도시공원,10255
9,창원단감테마공원,경남 창원시 의창구 동읍로359번길 27-0,도시공원,9981
10,창원의집,경남 창원시 의창구 사림로16번길 59-0,역사유적지,9869
11,달천계곡,경남 창원시 의창구,자연경관(산),8300
12,봉곡시장,경남 창원시 의창구 봉곡로111번길 8-0,시장,7411
13,크라운호텔창원,경남 창원시 의창구 창원대로363번길 22-5,호텔,7349
14,소계시장,경남 창원시 의창구 소계로 83-6,시장,6473
15,북면신촌온천,경남 창원시 의창구 천주로1150번길 15-14,웰니스관광,5873
16,호텔포레스트701,경남 창원시 의창구 천주로1165번길 24-1,모텔,5614
17,경남도립미술관,경남 창원시 의창구 용지로 296-0,전시시설,5075
18,주남저수지생태학습관,경남 창원시 의창구 주남로101번길 32-0,전시시설,4379
19,도계시장,경남 창원시 의창구 원이대로69번길 20-0,시장,4185
20,대산플라워랜드,경남 창원시 의창구,도시공원,4013
21,창원대산야구장,경남 창원시 의창구,레저스포츠시설,3624
22,달천공원오토캠핑장,경남 창원시 의창구 달천길 150-0,캠핑,3409
23,누와즈컬리넌호텔,경남 창원시 의창구 천주로1173번길 42-0,호텔,3235
24,우곡사,경남 창원시 의창구 자여로 459-0,종교성지,3191
25,바오밥모텔,경남 창원시 의창구 천주로1165번길 13-0,모텔,3164
26,창원쇼핑타운,경남 창원시 의창구 동읍로 212-0,쇼핑몰,3125
27,CGV창원,경남 창원시 의창구 창원대로397번길 6-0,공연시설,2883
28,창원향교,경남 창원시 의창구 의안로59번길 6-0,역사유적지,2686
29,MS호텔,경남 창원시 의창구 천주로1173번길 6-0,호텔,2638
29,브라운도트호텔창원팔용점,경남 창원시 의창구 사화로 378-0,호텔,2638
31,도계체육공원,경남 창원시 의창구 도계두리길 199-0,도시공원,2631
32,사화공원,경남 창원시 의창구,도시공원,2515
33,금호모텔,경남 창원시 의창구 읍성로127번길 3-0,모텔,2473
34,U모텔,경남 창원시 의창구 우곡로 211-0,모텔,2101
35,팔룡어울림운동장,경남 창원시 의창구,레저스포츠시설,2030
36,브라운도트호텔명서세코점,경남 창원시 의창구 창이대로85번길 7-0,호텔,2014
37,YO모텔,경남 창원시 의창구 창이대로107번길 8-0,모텔,1956
38,라온호텔,경남 창원시 의창구 우곡로217번길 11-0,모텔,1942
39,북면사회인야구장,경남 창원시 의창구 거산길 513-27,레저스포츠시설,1940
40,호텔안단테,경남 창원시 의창구 창이대로85번길 12-0,모텔,1938
41,무점마을코스모스축제,경남 창원시 의창구,기타문화관광지,1912
42,호텔벅스,경남 창원시 의창구 창이대로99번길 3-0,모텔,1903
43,대산면파크골프장,경남 창원시 의창구,육상레저스포츠,1902
44,나무늘보호텔창원명서점,경남 창원시 의창구 창이대로99번길 10-0,모텔,1893
45,호텔시카고,경남 창원시 의창구 창이대로99번길 7-0,모텔,1765
46,북동공설시장,경남 창원시 의창구 의안로49번길 30-0,시장,1743
47,북면황토방온천,경남 창원시 의창구 천주로1170번길 17-10,웰니스관광,1690
48,길상사,경남 창원시 의창구 상남로382번길 50-15,종교성지,1642
49,농협창원공판장,경남 창원시 의창구 차상로18번길 45-0,시장,1633
50,창원마법의정원,경남 창원시 의창구,기타관광,1551
51,장미별장,경남 창원시 의창구 온천로 862-0,모텔,1491
52,봉림사,경남 창원시 의창구 봉곡로93번길 39-1,종교성지,1473
53,파인에비뉴호텔,경남 창원시 의창구 원이대로261번길 16-9,모텔,1449
54,대산미술관,경남 창원시 의창구 유등로369번길 14-8,전시시설,1341
55,프라하호텔,경남 창원시 의창구 창원대로363번길 22-11,호텔,1296
56,짬모텔,경남 창원시 의창구 천주로1173번길 14-18,모텔,1244
57,더비엔비호텔,경남 창원시 의창구 천주로1170번길 13-0,모텔,1240
58,호텔이브,경남 창원시 의창구 천주로1150번길 16-16,호텔,1223
59,호텔그레이,경남 창원시 의창구 우곡로217번길 33-0,호텔,1202
60,도계부부시장,경남 창원시 의창구 원이대로69번길 20-0,시장,1093
61,천주산,경남 창원시 의창구,자연경관(산),1060
62,천마산온천호텔,경남 창원시 의창구 천주로 1171-0,웰니스관광,1056
63,원흥사,경남 창원시 의창구 원이대로114번길 17-0,종교성지,1014
64,서부스포츠센터빙상장,경남 창원시 의창구 원이대로56번길 11-0,육상레저스포츠,986
