연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.3
60~69세,6.9,6.0
50~59세,10.5,8.1
40~49세,10.9,8.2
30~39세,9.6,8.8
20~29세,12.9,5.7
10~19세,3.6,2.3
