동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,54,연인,여자친구,자연경관,바다_산_둘레길,실상사(남원)
2,38,배우자,신랑,미식,차_채소_영지,실상사(남원)
1,18,기타가족,가족,역사유적,사찰_다리_암자,실상사(남원)
0,4,,,레포츠/운동,등산,실상사(남원)
0,2,,,체험,템플스테이,실상사(남원)
