기준연월,지역명,검색량(건)
202108,전라남도 순천시 ,3105
202109,전라남도 순천시 ,2705
202110,전라남도 순천시 ,4142
202111,전라남도 순천시 ,5414
202112,전라남도 순천시 ,2518
202201,전라남도 순천시 ,3263
202202,전라남도 순천시 ,1935
202203,전라남도 순천시 ,249
202204,전라남도 순천시 ,505
202205,전라남도 순천시 ,658
202206,전라남도 순천시 ,1087
202207,전라남도 순천시 ,681
