기준연월,방문비율
20220811,74.2
20220812,84.4
20220813,213.8
20220814,272.1
20220815,170.7
20220816,75.1
20220817,67.9
20220818,79.6
20220819,99.0
20220820,190.6
20220821,151.0
20220822,70.1
20220823,39.7
20220824,37.5
20220825,70.8
20220826,81.6
20220827,176.3
20220828,158.3
20220829,62.7
20220830,39.1
20220831,44.2
20220901,78.7
20220902,82.8
20220903,130.1
20220904,132.9
20220905,49.8
20220906,19.1
20220907,11.9
20220908,52.9
20220909,133.5
20220910,149.7
20220911,146.2
20220912,120.2
20220913,31.3
20220914,28.3
20220915,65.2
20220916,68.2
20220917,118.8
20220918,116.7
20220919,58.1
20220920,48.2
20220921,38.4
20220922,66.8
20220923,77.0
20220924,120.3
20220925,136.3
20220926,65.9
20220927,42.4
20220928,44.4
20220929,67.0
20220930,70.8
20221001,155.8
20221002,132.2
20221003,127.6
20221004,20.0
20221005,18.7
20221006,47.3
20221007,59.0
20221008,160.3
20221009,144.5
20221010,120.8
20221011,27.1
20221012,31.5
20221013,56.4
20221014,65.2
20221015,161.2
20221016,133.2
20221017,47.9
20221018,41.4
20221019,48.1
20221020,74.4
20221021,79.7
20221022,192.9
20221023,188.4
20221024,95.0
20221025,95.2
20221026,92.3
20221027,116.4
20221028,129.3
20221029,245.3
20221030,244.6
20221031,108.6
20221101,89.5
20221102,78.7
20221103,118.6
20221104,132.6
20221105,252.5
20221106,240.7
20221107,79.7
20221108,61.8
