동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
63,928,부모님,아버지_아빠_할아버지,미식,식당_팔각_커피,부석사[유네스코세계문화유산]
49,537,기타가족,동생_가족_막내,역사유적,사찰_누각_유네스코,부석사[유네스코세계문화유산]
34,328,배우자,남편_아내_부인,자연경관,산_정원_바다,부석사[유네스코세계문화유산]
31,52,자녀,큰아들_자식_아들,휴식/힐링,나들이_가을여행_단풍놀이,부석사[유네스코세계문화유산]
4,36,회사동료,사원,문화예술,박물관_야외공연장_노래방,부석사[유네스코세계문화유산]
3,26,친구,친구,레포츠/운동,캠핑_트레킹_산행,부석사[유네스코세계문화유산]
1,15,학생,고등학생,체험,템플스테이_한옥스테이_한옥체험,부석사[유네스코세계문화유산]
