연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,2.6
60~69세,13.2,8.5
50~59세,15.5,11.5
40~49세,9.8,6.0
30~39세,7.9,4.9
20~29세,8.4,4.4
10~19세,1.5,1.3
