연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,2.4
60~69세,6.8,7.1
50~59세,8.3,9.6
40~49세,9.0,8.7
30~39세,8.3,9.1
20~29세,7.1,7.0
10~19세,6.5,5.3
