연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,4.3
60~69세,16.5,8.9
50~59세,12.7,12.9
40~49세,8.1,6.3
30~39세,5.8,4.4
20~29세,6.5,4.4
10~19세,2.6,1.0
