순위,업소명,주소,분류,외지인 검색 수
1,우진해장국,제주 제주시 서사로 11-0,한식,99398
2,오는정김밥,제주 서귀포시 동문동로 2-0,간이음식,71461
3,카페노티드제주,제주 제주시 애월로1길 24-9,카페/찻집,69024
4,자매국수본점,제주 제주시 탑동로11길 6-0,한식,62349
5,원앤온리,제주 서귀포시 산방로 141-0,카페/찻집,59407
6,더클리프,제주 서귀포시 중문관광로 154-17,카페/찻집,48161
7,블루보틀제주,제주 제주시 번영로 2133-30,카페/찻집,41336
8,숙성도중문점,제주 서귀포시 일주서로 966-0,한식,40931
9,랜디스도넛제주직영점,제주 제주시 애월로 27-1,간이음식,40053
10,숙성도노형본관,제주 제주시 원노형로 41-0,한식,35952
11,애월카페거리,제주 제주시 애월북서길 56-1,기타음식,34535
12,고집돌우럭중문점,제주 서귀포시 일주서로 879-0,한식,30155
13,델문도,제주 제주시 조함해안로 519-10,카페/찻집,29415
14,스타벅스제주성산DT점,제주 서귀포시 일출로 80-0,카페/찻집,28745
15,올래국수,제주 제주시 귀아랑길 24-0,한식,28249
16,스타벅스제주애월DT점,제주 제주시 애월해안로 376-0,카페/찻집,27868
17,제주김만복본점,제주 제주시 오라로 41-0,간이음식,27856
18,스타벅스제주서해안로DT점,제주 제주시 서해안로 624-0,카페/찻집,27747
19,춘심이네본점,제주 서귀포시 창천중앙로24번길 16-0,한식,27326
20,스타벅스제주중문DT점,제주 서귀포시 천제연로 95-0,카페/찻집,26919
21,스타벅스제주용담DT점,제주 제주시 서해안로 380-0,카페/찻집,26304
22,목장카페드르쿰다,제주 서귀포시 번영로 2454-0,카페/찻집,25019
23,미영이네식당,제주 서귀포시 하모항구로 42-0,외국식,24503
24,명진전복,제주 제주시 해맞이해안로 1282-0,외국식,24350
25,드르쿰다in성산,제주 서귀포시 섭지코지로25번길 64-0,카페/찻집,23898
26,UMU,제주 제주시 한림로 542-1,카페/찻집,22072
27,연돈(포방터),제주 서귀포시 일주서로 968-10,외국식,21524
28,오드랑베이커리,제주 제주시 조함해안로 552-3,간이음식,21306
29,몽상드애월,제주 제주시 애월북서길 56-1,카페/찻집,20859
30,스타벅스제주중문점,제주 서귀포시 중문관광로110번길 32-0,카페/찻집,20647
31,제주광해애월점,제주 제주시 애월해안로 867-0,외국식,20384
32,중문수두리보말칼국수,제주 서귀포시 천제연로 192-0,한식,20269
33,이춘옥원조고등어쌈밥,제주 제주시 일주서로 7213-0,한식,20203
34,마노르블랑,제주 서귀포시 일주서로2100번길 46-0,카페/찻집,20181
35,고집돌우럭제주공항점,제주 제주시 임항로 30-0,한식,19385
36,스타벅스서귀포DT점,제주 서귀포시 일주서로 11-0,카페/찻집,19196
37,호텔샌드,제주 제주시 한림로 339-0,카페/찻집,19017
38,새빌,제주 제주시 평화로 1529-0,카페/찻집,19015
39,미쁜제과,제주 서귀포시 도원남로 16-0,카페/찻집,18405
40,인스밀,제주 서귀포시 일과대수로27번길 22-0,카페/찻집,18071
