순위,업소명,주소,분류,합산 검색 수
1,우진해장국,제주 제주시 서사로 11-0,한식,109900
2,카페노티드제주,제주 제주시 애월로1길 24-9,카페/찻집,78233
3,오는정김밥,제주 서귀포시 동문동로 2-0,간이음식,77555
4,자매국수본점,제주 제주시 탑동로11길 6-0,한식,68755
5,원앤온리,제주 서귀포시 산방로 141-0,카페/찻집,65230
6,더클리프,제주 서귀포시 중문관광로 154-17,카페/찻집,53184
7,블루보틀제주,제주 제주시 번영로 2133-30,카페/찻집,51381
8,랜디스도넛제주직영점,제주 제주시 애월로 27-1,간이음식,46043
9,숙성도중문점,제주 서귀포시 일주서로 966-0,한식,44094
10,숙성도노형본관,제주 제주시 원노형로 41-0,한식,40385
11,애월카페거리,제주 제주시 애월북서길 56-1,기타음식,38407
12,스타벅스제주애월DT점,제주 제주시 애월해안로 376-0,카페/찻집,34776
13,스타벅스제주서해안로DT점,제주 제주시 서해안로 624-0,카페/찻집,33683
14,고집돌우럭중문점,제주 서귀포시 일주서로 879-0,한식,33343
15,델문도,제주 제주시 조함해안로 519-10,카페/찻집,32881
16,스타벅스제주용담DT점,제주 제주시 서해안로 380-0,카페/찻집,32792
17,제주김만복본점,제주 제주시 오라로 41-0,간이음식,31849
18,스타벅스제주성산DT점,제주 서귀포시 일출로 80-0,카페/찻집,31627
19,올래국수,제주 제주시 귀아랑길 24-0,한식,30613
20,스타벅스제주중문DT점,제주 서귀포시 천제연로 95-0,카페/찻집,30289
21,춘심이네본점,제주 서귀포시 창천중앙로24번길 16-0,한식,29726
22,명진전복,제주 제주시 해맞이해안로 1282-0,외국식,27224
23,목장카페드르쿰다,제주 서귀포시 번영로 2454-0,카페/찻집,27146
24,미영이네식당,제주 서귀포시 하모항구로 42-0,외국식,26530
25,드르쿰다in성산,제주 서귀포시 섭지코지로25번길 64-0,카페/찻집,25690
26,오드랑베이커리,제주 제주시 조함해안로 552-3,간이음식,25638
27,UMU,제주 제주시 한림로 542-1,카페/찻집,24832
28,연돈(포방터),제주 서귀포시 일주서로 968-10,외국식,23506
29,몽상드애월,제주 제주시 애월북서길 56-1,카페/찻집,23449
30,제주광해애월점,제주 제주시 애월해안로 867-0,외국식,23011
31,늘봄흑돼지,제주 제주시 한라대학로 12-0,한식,22882
32,스타벅스제주중문점,제주 서귀포시 중문관광로110번길 32-0,카페/찻집,22787
33,스타벅스서귀포DT점,제주 서귀포시 일주서로 11-0,카페/찻집,22695
34,이춘옥원조고등어쌈밥,제주 제주시 일주서로 7213-0,한식,22648
35,마노르블랑,제주 서귀포시 일주서로2100번길 46-0,카페/찻집,22477
36,미쁜제과,제주 서귀포시 도원남로 16-0,카페/찻집,22459
37,중문수두리보말칼국수,제주 서귀포시 천제연로 192-0,한식,22361
38,새빌,제주 제주시 평화로 1529-0,카페/찻집,22035
39,호텔샌드,제주 제주시 한림로 339-0,카페/찻집,21490
40,고집돌우럭제주공항점,제주 제주시 임항로 30-0,한식,21408
41,도두해녀의집,제주 제주시 도두항길 16-0,외국식,20980
42,카페진정성종점,제주 제주시 서해안로 124-0,카페/찻집,20367
43,명월국민학교,제주 제주시 명월로 48-0,카페/찻집,20009
