순위,업소명,주소,분류,현지인 검색 수
1,우진해장국,제주 제주시 서사로 11-0,한식,10502
2,블루보틀제주,제주 제주시 번영로 2133-30,카페/찻집,10045
3,카페노티드제주,제주 제주시 애월로1길 24-9,카페/찻집,9209
4,스타벅스제주애월DT점,제주 제주시 애월해안로 376-0,카페/찻집,6908
5,스타벅스제주용담DT점,제주 제주시 서해안로 380-0,카페/찻집,6488
6,자매국수본점,제주 제주시 탑동로11길 6-0,한식,6406
7,오는정김밥,제주 서귀포시 동문동로 2-0,간이음식,6094
8,랜디스도넛제주직영점,제주 제주시 애월로 27-1,간이음식,5990
9,스타벅스제주서해안로DT점,제주 제주시 서해안로 624-0,카페/찻집,5936
10,원앤온리,제주 서귀포시 산방로 141-0,카페/찻집,5823
11,스타벅스제주도남DT점,제주 제주시 연북로 394-0,카페/찻집,5587
12,오드씽,제주 제주시 고다시길 25-0,카페/찻집,5490
13,늘봄흑돼지,제주 제주시 한라대학로 12-0,한식,5452
14,맥도날드제주노형DT점,제주 제주시 노연로 7-0,간이음식,5255
15,더클리프,제주 서귀포시 중문관광로 154-17,카페/찻집,5023
16,숙성도노형본관,제주 제주시 원노형로 41-0,한식,4433
17,오드랑베이커리,제주 제주시 조함해안로 552-3,간이음식,4332
18,스타벅스제주외도DT점,제주 제주시 일주서로 7300-0,카페/찻집,4248
19,카페진정성종점,제주 제주시 서해안로 124-0,카페/찻집,4086
20,미쁜제과,제주 서귀포시 도원남로 16-0,카페/찻집,4054
21,제주김만복본점,제주 제주시 오라로 41-0,간이음식,3993
22,외도339,제주 제주시 일주서로 7345-0,카페/찻집,3910
23,피커스,제주 제주시 아연로 444-1,카페/찻집,3906
24,우동카덴,제주 제주시 교래3길 23-0,외국식,3895
25,애월카페거리,제주 제주시 애월북서길 56-1,기타음식,3872
26,맥도날드제주공항DT점,제주 제주시 도령로 159-0,간이음식,3803
27,폴바셋제주아라DT점,제주 제주시 중앙로 393-0,카페/찻집,3674
28,곰막,제주 제주시 구좌해안로 64-0,한식,3585
29,맥도날드제주시청DT점,제주 제주시 중앙로 277-0,간이음식,3549
30,스타벅스서귀포DT점,제주 서귀포시 일주서로 11-0,카페/찻집,3499
31,델문도,제주 제주시 조함해안로 519-10,카페/찻집,3466
32,스타벅스제주삼화DT점,제주 제주시 연삼로 884-0,카페/찻집,3388
33,스타벅스제주중문DT점,제주 서귀포시 천제연로 95-0,카페/찻집,3370
34,명월국민학교,제주 제주시 명월로 48-0,카페/찻집,3289
35,맥도날드제주일도DT점,제주 제주시 동광로 134-0,간이음식,3268
36,고집돌우럭중문점,제주 서귀포시 일주서로 879-0,한식,3188
37,맥도날드제주중문DT점,제주 서귀포시 중문관광로 38-0,간이음식,3168
38,제주하멜,제주 제주시 노형2길 51-3,간이음식,3166
39,숙성도중문점,제주 서귀포시 일주서로 966-0,한식,3163
39,한라산아래첫마을,제주 서귀포시 산록남로 675-0,카페/찻집,3163
41,빵귿,제주 제주시 구남동6길 45-1,간이음식,3084
42,도두해녀의집,제주 제주시 도두항길 16-0,외국식,3043
43,새빌,제주 제주시 평화로 1529-0,카페/찻집,3020
44,스타벅스제주함덕점,제주 제주시 조함해안로 522-0,카페/찻집,2968
45,커피템플,제주 제주시 영평길 269-0,카페/찻집,2929
46,스타벅스제주일도DT점,제주 제주시 동광로 130-0,카페/찻집,2900
47,스타벅스제주성산DT점,제주 서귀포시 일출로 80-0,카페/찻집,2882
48,명진전복,제주 제주시 해맞이해안로 1282-0,외국식,2874
49,애월빵공장앤카페,제주 제주시 금성5길 42-15,간이음식,2839
50,에이바우트스타디움,제주 제주시 거로남4길 57-15,카페/찻집,2804
51,UMU,제주 제주시 한림로 542-1,카페/찻집,2760
52,도치돌한우숯불,제주 제주시 천덕로 440-1,한식,2674
53,제주광해애월점,제주 제주시 애월해안로 867-0,외국식,2627
54,몽상드애월,제주 제주시 애월북서길 56-1,카페/찻집,2590
55,제주순메밀막국수,제주 서귀포시 녹차분재로 60-0,한식,2587
56,카페루시아,제주 서귀포시 난드르로 49-19,카페/찻집,2560
57,무거버거,제주 제주시 조함해안로 356-0,간이음식,2545
58,은희네해장국노형점,제주 제주시 원노형로 40-0,한식,2526
59,상춘재[한식],제주 제주시 선진길 26-0,한식,2485
60,호텔샌드,제주 제주시 한림로 339-0,카페/찻집,2473
61,이춘옥원조고등어쌈밥,제주 제주시 일주서로 7213-0,한식,2445
62,화목원[한식],제주 제주시 연화남길 41-0,한식,2430
63,춘심이네본점,제주 서귀포시 창천중앙로24번길 16-0,한식,2400
64,스타벅스제주협재점,제주 제주시 한림로 337-0,카페/찻집,2392
65,인디언키친,제주 제주시 애원로 191-0,외국식,2371
66,올래국수,제주 제주시 귀아랑길 24-0,한식,2364
67,허니문하우스,제주 서귀포시 칠십리로 228-13,카페/찻집,2345
68,문문선,제주 제주시 오등6길 31-0,외국식,2327
69,성미가든,제주 제주시 교래1길 2-0,한식,2311
69,카페나모나모,제주 제주시 도두봉6길 4-0,카페/찻집,2311
71,마노르블랑,제주 서귀포시 일주서로2100번길 46-0,카페/찻집,2296
72,순옥이네명가,제주 제주시 도공로 8-0,외국식,2264
73,에이바우트커피뷰하귀포구점,제주 제주시 하귀12길 21-2,카페/찻집,2250
74,낭뜰에쉼팡,제주 제주시 남조로 2343-0,한식,2165
75,테라로사서귀포점,제주 서귀포시 칠십리로658번길 27-16,카페/찻집,2162
76,맥도날드서귀포DT점,제주 서귀포시 일주동로 8665-0,간이음식,2155
77,한림칼국수,제주 제주시 한림해안로 141-0,한식,2152
78,스타벅스제주중문점,제주 서귀포시 중문관광로110번길 32-0,카페/찻집,2140
79,목장카페드르쿰다,제주 서귀포시 번영로 2454-0,카페/찻집,2127
80,젠하이드어웨이서귀포점,제주 서귀포시 사계남로 186-8,외국식,2098
81,스타벅스제주노형점,제주 제주시 도령로 27-0,카페/찻집,2097
82,중문수두리보말칼국수,제주 서귀포시 천제연로 192-0,한식,2092
83,남춘식당,제주 제주시 청귤로 12-0,한식,2071
84,하이엔드제주,제주 제주시 애월북서길 56-0,카페/찻집,2067
85,애월더선셋,제주 제주시 일주서로 6111-0,카페/찻집,2065
86,풍림다방,제주 제주시 중산간동로 2267-4,카페/찻집,2049
87,고집돌우럭함덕점,제주 제주시 신북로 491-9,한식,2046
88,산방식당제주점,제주 제주시 구남로8길 10-5,한식,2037
89,휴일로,제주 서귀포시 난드르로 49-65,카페/찻집,2034
