동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,57,기타가족,가족_막내,자연경관,바다_해수욕장_바닷가,어은돌해수욕장
2,20,부모님,아빠,레포츠/운동,낚시_캠핑_수영장,어은돌해수욕장
0,3,,,미식,맛집_라면,어은돌해수욕장
0,2,,,체험,갯벌체험,어은돌해수욕장
