연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,6.6
60~69세,12.1,7.1
50~59세,15.6,7.0
40~49세,13.1,6.3
30~39세,7.4,4.6
20~29세,6.5,3.1
10~19세,2.4,3.6
