기준연월,지역명,방문자 수
202108,경상북도 김천시 ,990865.0
202110,경상북도 김천시 ,1050077.0
202109,경상북도 김천시 ,1138891.0
202111,경상북도 김천시 ,980103.0
202112,경상북도 김천시 ,878441.0
202201,경상북도 김천시 ,923825.0
202202,경상북도 김천시 ,804652.0
202203,경상북도 김천시 ,929566.0
202204,경상북도 김천시 ,1039774.0
202205,경상북도 김천시 ,1094894.0
202206,경상북도 김천시 ,1048008.0
202207,경상북도 김천시 ,1267653.0
