순위,관광지명,주소,분류,
1,이마트/봉선점,광주 남구 봉선로 198-0,쇼핑,광주광역시 남구
2,펭귄마을,광주 남구 천변좌로446번길 7-0,기타관광지,광주광역시 남구
3,무등시장,광주 남구 군분로 27-0,쇼핑,광주광역시 남구
4,광주공원,광주 남구 중앙로107번길 15-0,자연관광지,광주광역시 남구
5,삼성전자서비스/남광주휴대폰센터,광주 남구 대남대로 161-0,쇼핑,광주광역시 남구
6,빛고을CC,광주 남구 효우로 153-0,레포츠(육상/해상/항공),광주광역시 남구
7,빅스포,광주 남구 서문대로 745-0,레포츠(육상/해상/항공),광주광역시 남구
8,사직공원,광주 남구 사직길 49-0,자연관광지,광주광역시 남구
9,광주광역시립사직도서관,광주 남구 제중로 56-0,문화시설,광주광역시 남구
10,펭귄마을,광주 남구 천변좌로446번길 7-0,기타관광,광주광역시 남구
11,남구다목적체육관,광주 남구 화산로 110-0,기타관광지,광주광역시 남구
12,다이소/봉선2호점,광주 남구 봉선로 180-0,쇼핑,광주광역시 남구
13,포충사,광주 남구 포충로 767-0,역사관광지,광주광역시 남구
14,롯데슈퍼/봉선점,광주 남구 유안초등북길 1-0,쇼핑,광주광역시 남구
15,빛고을농촌테마공원,광주 남구,자연관광지,광주광역시 남구
16,빛고을시민문화관,광주 남구 천변좌로338번길 7-0,문화시설,광주광역시 남구
17,사직공원전망타워,광주 남구 서서평길 10-1,기타관광지,광주광역시 남구
18,봉선시장,광주 남구 봉선중앙로91번길 7-0,쇼핑,광주광역시 남구
19,롯데하이마트/봉선점,광주 남구 봉선로 56-0,쇼핑,광주광역시 남구
20,광주공원,광주 남구 중앙로107번길 15-0,문화관광,광주광역시 남구
21,블랙데이식자재마트,광주 남구 효우로 200-0,쇼핑,광주광역시 남구
22,다이소/광주진월점,광주 남구 서문대로 686-0,쇼핑,광주광역시 남구
23,영산강6경(승촌보)/승촌보문화관,광주 남구,기타관광지,광주광역시 남구
24,진월국제테니스장,광주 남구 화산로 30-0,레포츠(육상/해상/항공),광주광역시 남구
