동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1202,24234,친구,친구_지인_룸메,미식,맛집_맥주_바나나
797,14648,기타가족,오빠_동생_가정,문화예술,노래방_극장_광장
534,2979,배우자,신랑_와이프_신부,자연경관,공원_바다_강변
394,652,연인,애인_남친_남자친구,반려동물,길냥이_유기견_애견
286,531,자녀,아들_학생_딸,레포츠/운동,캠핑_수영장_야구장
142,174,회사동료,대리_임원_사원,휴식/힐링,나들이_물멍_힐링
66,60,부모님,친정엄마_할머니_부모님,역사유적,다리_정자_성당
48,10,학생,고딩_대학생_고삼,체험,수학여행_기모노체험
27,0,싱글,혼자_싱글,,
