연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,3.2
60~69세,13.2,11.0
50~59세,13.2,13.5
40~49세,8.8,7.6
30~39세,6.2,5.2
20~29세,5.2,4.2
10~19세,2.3,1.7
