동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,11,,,자연경관,계곡_휴양림_국립자연휴양림,성주봉자연휴양림
0,5,,,레포츠/운동,캠핑,성주봉자연휴양림
0,5,,,미식,맥주_된장찌개_차,성주봉자연휴양림
