동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
288,9329,기타가족,오빠_고모_이모,미식,맛집_카페_볶음밥
285,1330,연인,애인_남친_커플,문화예술,노래방_박물관_갤러리
251,611,자녀,아들_딸_학생,레포츠/운동,경기장_골프장_캠핑
58,469,회사동료,직원_대리,자연경관,공원_둘레길_산책로
55,80,부모님,모녀_부모님_시부모,반려동물,반려견_유기견_펫
49,78,배우자,남편_신랑_부인,휴식/힐링,근교여행_나들이_피크닉
28,36,학생,중딩_고딩_대학생,역사유적,유적지_관아_무덤
8,2,싱글,혼자_싱글_독신,체험,수학여행
6,0,친구,친구_지인,,
