기준연월,지역명,검색량(건)
202108,경기도 하남시 ,1946
202109,경기도 하남시 ,3068
202110,경기도 하남시 ,1785
202111,경기도 하남시 ,2724
202112,경기도 하남시 ,455
202201,경기도 하남시 ,510
202202,경기도 하남시 ,404
202203,경기도 하남시 ,321
202204,경기도 하남시 ,389
202205,경기도 하남시 ,390
202206,경기도 하남시 ,446
202207,경기도 하남시 ,525
