기준연월,방문비율
20220811,137.1
20220812,132.4
20220813,253.3
20220814,364.8
20220815,185.7
20220816,108.6
20220817,129.5
20220818,127.6
20220819,125.7
20220820,264.8
20220821,355.2
20220822,126.7
20220823,139.0
20220824,166.7
20220825,148.6
20220826,139.0
20220827,281.0
20220828,397.1
20220829,128.6
20220830,138.1
20220831,143.8
20220901,121.0
20220902,114.3
20220903,265.7
20220904,369.5
20220905,86.7
20220906,119.0
20220907,126.7
20220908,120.0
20220909,384.8
20220910,421.9
20220911,529.5
20220912,321.9
20220913,114.3
20220914,128.6
20220915,117.1
20220916,105.7
20220917,271.4
20220918,382.9
20220919,111.4
20220920,137.1
20220921,141.9
20220922,121.0
20220923,125.7
20220924,330.5
20220925,445.7
20220926,128.6
20220927,163.8
20220928,170.5
20220929,149.5
20220930,134.3
20221001,343.8
20221002,476.2
20221003,251.4
20221004,158.1
20221005,157.1
20221006,154.3
20221007,155.2
20221008,346.7
20221009,567.6
20221010,290.5
20221011,156.2
20221012,153.3
20221013,123.8
20221014,129.5
20221015,300.0
20221016,427.6
20221017,118.1
20221018,147.6
20221019,157.1
20221020,137.1
20221021,133.3
20221022,318.1
20221023,449.5
20221024,176.2
20221025,192.4
20221026,193.3
20221027,181.9
20221028,180.0
20221029,361.0
20221030,501.9
20221031,166.7
20221101,188.6
20221102,180.0
20221103,146.7
20221104,146.7
20221105,331.4
20221106,478.1
20221107,144.8
20221108,178.1
