동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,4,,,미식,칼국수_식당_맛집,도리사(구미)
0,2,,,역사유적,사찰,도리사(구미)
0,1,,,자연경관,계곡,도리사(구미)
