연령대,남성방문 비율,여성방문 비율
70세 이상,4.8,5.3
60~69세,10.2,11.1
50~59세,17.8,12.9
40~49세,7.8,7.4
30~39세,4.5,5.2
20~29세,2.8,3.3
10~19세,2.6,3.0
