동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,111,기타가족,가족,자연경관,바다_양떼목장_해변,정동진해변
2,26,부모님,아빠,미식,커피_차_칼국수,정동진해변
0,5,,,문화예술,박물관,정동진해변
0,2,,,역사유적,다리,정동진해변
0,2,,,레포츠/운동,트레킹,정동진해변
