연령대,남성방문 비율,여성방문 비율
70세 이상,4.9,4.3
60~69세,11.4,10.3
50~59세,11.6,11.6
40~49세,9.7,8.3
30~39세,6.9,5.7
20~29세,4.1,4.2
10~19세,2.9,2.9
