순위,관광지명,주소,분류,외지인 검색 수
1,광주패밀리랜드,광주 북구 우치로 677-0,테마공원,33232
2,광주기아챔피언스필드,광주 북구 서림로 10-0,레저스포츠시설,30547
3,광주각화농산물도매시장,광주 북구 동문대로 260-0,시장,25207
4,말바우시장,광주 북구 서방로81번길 27-0,시장,17290
5,국립광주과학관,광주 북구 첨단과기로 235-0,전시시설,16239
6,광주호호수생태원,광주 북구,도시공원,12960
7,광주비엔날레전시관,광주 북구 비엔날레로 111-0,전시시설,10754
8,국립광주박물관,광주 북구 하서로 110-0,전시시설,10504
9,어린이교통공원,광주 북구 임방울대로 877-0,도시공원,9873
10,우치공원동물원,광주 북구 우치로 677-0,테마공원,9345
11,원효사,광주 북구 무등로 1514-35,종교성지,7322
12,중외공원,광주 북구 하서로 52-0,도시공원,6295
13,광주시립미술관,광주 북구 하서로 52-0,전시시설,6293
14,우치공원,광주 북구 우치로 677-0,도시공원,6176
15,무등산,광주 북구,자연경관(산),5271
16,운암시장,광주 북구 대자로 87-0,시장,4993
17,CGV광주용봉,광주 북구 문화소통로 170-0,공연시설,4963
18,광주자동차극장,광주 북구 우치로 649-0,공연시설,4204
19,광주디자인진흥원,광주 북구 첨단과기로176번길 27-0,전시시설,3998
20,메가박스전대,광주 북구 우치로 60-0,공연시설,3862
21,에이치원호텔,광주 북구 대자로106번길 10-6,호텔,3011
22,서방시장,광주 북구,시장,2933
23,무등산장,광주 북구 무등로 1554-0,기타숙박,2822
24,광주시민의숲야영장,광주 북구 추암로 190-0,캠핑,2740
25,산동교친수공원,광주 북구,도시공원,2729
26,공구의거리,광주 북구,기타쇼핑시설,2640
27,K호텔,광주 북구 중흥로 92-0,모텔,2610
28,호텔여기어때광주역점,광주 북구 중흥로140번길 19-0,모텔,2590
29,광주시민의숲,광주 북구 추암로 190-0,도시공원,2580
30,북구청소년수련관,광주 북구 대천로 86-0,육상레저스포츠,2550
31,광주역사민속박물관,광주 북구 서하로 48-25,전시시설,2289
32,호텔더스팟,광주 북구 앰코로 32-0,호텔,2203
33,운암프라자,광주 북구 서강로 104-3,쇼핑몰,2117
34,스테이38호텔,광주 북구 무등로218번길 56-0,모텔,2102
35,와모텔,광주 북구 경열로 270-5,모텔,2000
36,호텔세븐브릭스광주역점,광주 북구 경양로147번길 32-0,모텔,1994
37,비엔날레호텔,광주 북구 대자로 104-0,모텔,1980
38,카톡모텔,광주 북구 무등로 179-3,모텔,1966
39,오픈박스광주양산점,광주 북구 하서로 210-0,기타쇼핑시설,1909
40,오션호텔,광주 북구 설죽로217번길 30-10,모텔,1863
41,여기서자자,광주 북구 태봉로 68-1,모텔,1834
42,금농상회,광주 북구 동문대로 83-1,시장,1817
43,아그네스모텔,광주 북구 저불로69번길 7-5,모텔,1802
44,쿡모텔,광주 북구 중흥로 75-0,모텔,1801
45,여기조아호텔,광주 북구 중가로85번길 7-0,모텔,1766
46,호텔 야자광주첨단점,광주 북구 앰코로 18-0,모텔,1730
47,세종호텔,광주 북구 경양로165번길 30-0,모텔,1598
48,광주북구문화센터,광주 북구 하서로 299-0,기타문화관광지,1596
49,광주패밀리랜드카라반캠핑장,광주 북구 우치로 677-0,캠핑,1572
50,호텔야자광주역점,광주 북구 중흥로91번길 12-0,모텔,1533
51,더자모텔,광주 북구 무등로180번길 9-15,모텔,1480
52,이끌림비지니스호텔,광주 북구 자미로6번길 7-0,호텔,1439
53,거기조아무인텔,광주 북구 경열로233번길 19-0,모텔,1433
54,테마모텔,광주 북구 하남대로832번길 9-6,모텔,1384
54,양산호수공원,광주 북구 하서로 309-0,도시공원,1384
56,첨단체육공원,광주 북구 임방울대로 877-0,도시공원,1302
57,거기조아모텔,광주 북구 중흥로83번길 11-0,모텔,1298
58,두암시장,광주 북구 금녕길 23-0,시장,1265
59,수피아무인텔,광주 북구 중흥로91번길 19-0,모텔,1264
60,호텔러브스토리,광주 북구 무등로218번길 38-0,모텔,1230
61,지모텔,광주 북구 자미로10번길 5-0,모텔,1185
62,광주패밀리랜드눈썰매장,광주 북구 우치로 677-0,육상레저스포츠,1160
63,호텔더그랑,광주 북구 중가로75번길 18-0,모텔,1141
64,제4수원지,광주 북구,자연경관(하천/해양),1118
65,광주어린이대공원,광주 북구 하서로 50-0,테마공원,1099
66,다빈치모텔,광주 북구 저불로 55-0,모텔,1096
67,1번지무인호텔,광주 북구 면앙로155번길 13-0,모텔,1089
68,엔모텔,광주 북구 앰코로 30-0,모텔,1086
69,대성타일위생도기,광주 북구 하남대로 547-0,기타쇼핑시설,1002
70,티파니모텔,광주 북구 앰코로 36-0,모텔,998
71,호텔거기조아,광주 북구 앰코로 42-0,모텔,975
72,광주관광호텔,광주 북구 서하로183번길 56-0,호텔,916
73,싸이버파크,광주 북구 앰코로 34-0,모텔,895
74,광주테크노파크가전로봇센터,광주 북구 첨단과기로 333-0,전시시설,882
75,패밀리스포츠파크,광주 북구 우치로 649-0,도시공원,851
76,무등야구장,광주 북구 서림로 10-0,레저스포츠시설,849
77,플러스모텔,광주 북구 천변우로271번길 9-11,모텔,843
78,남도향토음식박물관,광주 북구 설죽로 477-0,전시시설,813
79,드론공원,광주 북구,도시공원,787
80,이끌림모텔,광주 북구 자미로10번길 14-0,모텔,769
81,광주시민의숲물놀이장,광주 북구 추암로 30-0,테마공원,759
82,여기조아호텔,광주 북구 북문대로 13-0,모텔,758
83,브이호텔거기조아,광주 북구 용두택지로 15-0,모텔,749
84,호텔얌동광주점,광주 북구 동문대로213번길 11-0,호텔,744
85,모텔아드리아,광주 북구 중흥로83번길 8-8,모텔,705
86,첨단대상파크골프장,광주 북구 추암로 190-0,육상레저스포츠,702
87,충장사,광주 북구 송강로 13-0,종교성지,689
88,나폴리모텔,광주 북구 자미로6번길 40-0,모텔,668
89,각화저수지,광주 북구,자연경관(하천/해양),652
90,거징이쉼터,광주 북구,도시공원,534
91,제우스모텔,광주 북구 태봉로 82-3,모텔,533
92,스카이모텔,광주 북구 경양로119번길 33-0,모텔,507
93,설총산업,광주 북구 하남대로 837-0,기타쇼핑시설,504
94,맥문동숲길,광주 북구,테마공원,491
95,원효계곡,광주 북구,자연경관(산),489
96,롤러홀릭,광주 북구 서강로 104-3,육상레저스포츠,488
97,소풍무인호텔,광주 북구 북문대로 15-0,모텔,487
98,젠틀맨호텔,광주 북구 경양로 160-0,모텔,483
98,중앙소방백화점,광주 북구 하남대로 769-0,기타쇼핑시설,483
100,다이소광주전남대점,광주 북구 용봉로 128-0,기타쇼핑시설,473
