순위,업소명,주소,분류,합산 검색 수
1,영미오리탕,광주 북구 경양로 126-0,한식,11902
2,반헤이브,광주 북구 용전마을길 23-6,카페/찻집,10931
3,맥도날드전남대DT점,광주 북구 우치로 134-0,간이음식,9702
4,스타벅스광주연제DT점,광주 북구 양일로18번길 2-0,카페/찻집,9041
5,스타벅스광주신안DT점,광주 북구 서암대로 93-0,카페/찻집,9021
6,스타벅스광주용두DT점,광주 북구 임방울대로 1016-0,카페/찻집,8823
7,스타벅스동광주DT점,광주 북구 동문대로 148-0,카페/찻집,8776
8,탱고아구찜,광주 북구 설죽로471번길 12-0,한식,8344
9,카페얼씨,광주 북구 송강로 49-0,카페/찻집,7714
10,맥도날드광주첨단DT점,광주 북구 임방울대로 1048-0,간이음식,7599
11,맥도날드광주동림DT점,광주 북구 하남대로 635-0,간이음식,6594
12,문라이즈531,광주 북구 삼소로 352-0,카페/찻집,6416
13,용전식육식당,광주 북구 용전마을길 28-0,한식,5839
14,김연수해물나라,광주 북구 모룡대길 47-0,외국식,5751
15,스타벅스광주매곡DT점,광주 북구 설죽로 339-0,카페/찻집,5500
16,라라브레드양산점,광주 북구 하서로 498-0,간이음식,5419
17,황솔촌운암점,광주 북구 북문대로 167-0,한식,5268
18,밤실마을,광주 북구 밤실로 163-9,한식,5260
19,대성콩물중흥본점,광주 북구 제봉로 272-0,한식,5169
20,초유지,광주 북구 하서로523번길 11-0,한식,5074
21,차차룸,광주 북구 일곡택지로99번길 33-0,외국식,4897
22,옥천면옥,광주 북구 무등로 144-0,한식,4559
23,스타벅스광주두암타운점,광주 북구 삼정로 4-0,카페/찻집,4446
24,버거킹전남대후문점,광주 북구 우치로 76-0,간이음식,4292
25,백년한우,광주 북구 연양로67번길 5-0,한식,4242
26,진식당1호점,광주 북구 중흥로 88-0,한식,4078
27,맥도날드용봉DT점,광주 북구 설죽로 289-0,간이음식,3871
27,스타벅스광주용봉점,광주 북구 저불로 45-0,카페/찻집,3871
29,오늘부터애간장,광주 북구 일곡마을로 121-0,외국식,3860
30,상무초밥용봉직영점,광주 북구 설죽로 211-0,외국식,3844
31,파스쿠찌첨단리버사이드DT점,광주 북구 임방울대로 945-0,카페/찻집,3756
32,원조나주곰탕하얀집운암점,광주 북구 북문대로 160-0,한식,3682
33,맥도날드광주운암DT점,광주 북구 북문대로187번길 2-0,간이음식,3654
34,꽃담샤브,광주 북구 첨단연신로 97-0,외국식,3587
35,궁전제과운암점,광주 북구 서강로54번길 40-0,간이음식,3575
36,넓으실[한식],광주 북구 대촌길6번길 20-6,한식,3487
37,수진초밥,광주 북구 첨단연신로108번길 83-0,외국식,3221
38,스타벅스광주일곡점,광주 북구 설죽로 518-0,카페/찻집,3100
39,KFC광주용봉DT점,광주 북구 설죽로 270-0,간이음식,2920
40,오얏리돌솥밥[한식],광주 북구 밤실로 178-0,한식,2822
41,궁전제과두암점,광주 북구 동문대로 92-0,간이음식,2740
42,박소영왕만두,광주 북구 대자로 62-0,간이음식,2647
43,개구쟁이,광주 북구 석곡로529번길 1-21,카페/찻집,2621
44,낙지한마당,광주 북구 설죽로217번길 6-3,외국식,2606
45,석암돌솥밥[한식],광주 북구 대천로139번길 8-1,한식,2545
46,유명회관,광주 북구 금남로131번길 18-0,한식,2516
47,명인면옥첨단점,광주 북구 임방울대로 991-0,한식,2475
48,진식당2호점,광주 북구 중흥로 105-0,한식,2465
49,해뜰날1호점,광주 북구 저불로 81-0,외국식,2413
50,돈까스만드는남자,광주 북구 비엔날레로 134-0,외국식,2384
51,나주곰탕하얀집,광주 북구 하서로 454-0,한식,2286
52,미꾸미꾸,광주 북구 대천로 143-0,한식,2271
53,민속촌용봉점,광주 북구 저불로 1-0,한식,2256
54,서진주한정식[한식],광주 북구 석곡로 630-0,한식,2251
55,대왕김밥,광주 북구 자미로 55-0,간이음식,2230
56,스타벅스전남대점,광주 북구 우치로 110-0,카페/찻집,2226
57,다온[한식],광주 북구 동운로201번길 68-0,한식,2222
58,스타벅스광주첨단신용점,광주 북구 첨단연신로 101-0,카페/찻집,2197
59,초이찌,광주 북구 임방울대로1042번길 6-1,외국식,2163
60,영발원반점[중식],광주 북구 서림로 141-0,외국식,2133
61,스타벅스광주북구청점,광주 북구 서방로9번길 30-0,카페/찻집,2056
62,장흥한우첨단2지구점,광주 북구 첨단연신로29번길 9-0,한식,2048
63,행랑채,광주 북구 일곡마을로 165-0,한식,2032
64,25시참숯구이,광주 북구 양산로 22-0,외국식,2000
65,엔제리너스광주동림DT점,광주 북구 하남대로 669-0,카페/찻집,1975
66,축협한우프라자,광주 북구 민주로 64-0,한식,1926
67,필링돈까스첨단직영점,광주 북구 첨단과기로208번길 43-10,외국식,1900
68,스타벅스광주오치점,광주 북구 설죽로 314-0,카페/찻집,1898
69,건영수산회직판장,광주 북구 저불로39번길 9-0,외국식,1883
70,본가상무부세마늘보쌈,광주 북구 본촌마을길102번길 23-14,외국식,1868
71,수림갈비,광주 북구 동문대로 387-2,한식,1854
72,테라스카페갈라,광주 북구 신용산길 66-0,카페/찻집,1791
73,어느멋진날,광주 북구 하서로483번길 2-0,외국식,1761
74,광수빵집,광주 북구 용봉택지로 39-0,간이음식,1757
75,득량만횟집,광주 북구 동문대로97번길 81-0,외국식,1740
76,람바다,광주 북구 갈마로 57-0,외국식,1723
77,투썸플레이스광주운암점,광주 북구 대자실로 30-0,카페/찻집,1721
78,용두식육식당,광주 북구 거진길 1-0,한식,1658
79,절기밥상,광주 북구 하서로672번길 45-0,한식,1655
80,진식당본점,광주 북구 중흥로 105-0,한식,1648
81,원조장수갈비,광주 북구 하서로 450-0,한식,1630
82,코발트,광주 북구 우치로331번길 11-0,외국식,1600
83,비록,광주 북구 첨단연신로 100-0,카페/찻집,1571
84,청자골강진식육식당,광주 북구 우치로27번길 4-0,한식,1560
85,제줏간용봉점,광주 북구 용봉택지로 87-0,한식,1546
86,이씨네푸줏간운암점,광주 북구 대자로54번길 12-0,한식,1529
87,돈까스만드는남자운암직영점,광주 북구 북문대로 88-0,외국식,1505
88,다연[한식],광주 북구 비엔날레로 183-5,한식,1501
89,할멈탕수육김밥첨단점,광주 북구 첨단연신로133번길 15-0,간이음식,1496
90,대덕회관,광주 북구 능안로 13-0,한식,1484
91,재주당,광주 북구 일곡마을로 148-0,한식,1472
92,감나무캠핑클럽,광주 북구 석곡로 544-0,외국식,1462
93,광신보리밥,광주 북구 두리봉길 2-1,한식,1445
94,옹고집보쌈,광주 북구 저불로 18-4,외국식,1436
95,뼈대있는집,광주 북구 호동로 28-0,한식,1421
96,서태후[중식],광주 북구 일곡로 45-11,외국식,1419
97,닭꿈,광주 북구 하서로241번길 41-0,외국식,1386
98,바다로한상,광주 북구 천지인로 123-0,한식,1378
99,컬러드쟝리,광주 북구 비엔날레로 111-0,카페/찻집,1327
100,장어명가청산북구점,광주 북구 하서로 668-0,외국식,1312
