동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1049,42175,연인,애인_여자친구_커플,미식,맛집_찜닭_카페투어
964,1366,학생,고딩_고등학생_대학생,레포츠/운동,캠핑_낚시_태권도장
799,789,친구,친구_지인,문화예술,노래방_클럽_공장
620,672,기타가족,장모_패밀리_언니,자연경관,바다_바닷가_해수욕장
597,310,회사동료,대리_직원_동료,반려동물,애견_반려동물_애견미용
360,262,자녀,아들_학생_딸,역사유적,교회_정자_묘지
351,27,싱글,독신_싱글_혼자,휴식/힐링,피크닉_힐링_불멍
151,4,부모님,할아버지_친정아버지_친정엄마,체험,템플스테이_쿠킹클래스
19,0,배우자,아내_부인_와이프,,
