연령대,남성방문 비율,여성방문 비율
70세 이상,12.3,7.4
60~69세,15.0,5.9
50~59세,10.0,20.8
40~49세,4.4,4.8
30~39세,3.4,1.9
20~29세,10.5,2.3
10~19세,0.3,0.9
