연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,2.7
60~69세,18.5,2.3
50~59세,19.3,3.6
40~49세,16.9,1.4
30~39세,13.4,1.4
20~29세,13.4,0.8
10~19세,1.1,0.4
