광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,속초시,0.6,11.5
강원도,춘천시,0.6,14.9
강원도,삼척시,0.6,10.2
강원도,원주시,0.6,12.7
강원도,강릉시,0.6,18.1
강원도,동해시,0.6,14.4
강원도,영월군,0.6,1.1
강원도,정선군,0.6,0.4
강원도,고성군,0.6,3.4
강원도,인제군,0.6,1.1
강원도,철원군,0.6,2.8
강원도,홍천군,0.6,1.1
강원도,평창군,0.6,1.1
강원도,태백시,0.6,2.8
강원도,횡성군,0.6,1.9
강원도,화천군,0.6,1.5
강원도,양구군,0.6,0.4
강원도,양양군,0.6,0.4
경기도,화성시,9.8,9.2
경기도,평택시,9.8,6.7
경기도,남양주시,9.8,5.9
경기도,부천시,9.8,5.4
경기도,광주시,9.8,3.1
경기도,안성시,9.8,1.6
경기도,김포시,9.8,4.2
경기도,의정부시,9.8,3.0
경기도,용인시 처인구,9.8,2.4
경기도,오산시,9.8,2.0
경기도,시흥시,9.8,3.7
경기도,안산시 상록구,9.8,3.2
경기도,성남시 분당구,9.8,3.1
경기도,용인시 기흥구,9.8,2.4
경기도,광명시,9.8,2.7
경기도,구리시,9.8,2.2
경기도,하남시,9.8,2.3
경기도,수원시 영통구,9.8,2.0
경기도,파주시,9.8,2.3
경기도,안양시 동안구,9.8,2.0
경기도,안양시 만안구,9.8,1.6
경기도,수원시 권선구,9.8,2.5
경기도,성남시 수정구,9.8,1.6
경기도,고양시 일산동구,9.8,2.0
경기도,군포시,9.8,1.8
경기도,이천시,9.8,1.2
경기도,고양시 덕양구,9.8,2.0
경기도,용인시 수지구,9.8,1.6
경기도,안산시 단원구,9.8,1.9
경기도,고양시 일산서구,9.8,1.7
경기도,수원시 팔달구,9.8,1.2
경기도,포천시,9.8,1.0
경기도,수원시 장안구,9.8,1.9
경기도,여주시,9.8,0.8
경기도,성남시 중원구,9.8,1.1
경기도,의왕시,9.8,1.5
경기도,양평군,9.8,0.5
경기도,동두천시,9.8,0.9
경기도,양주시,9.8,2.6
경기도,가평군,9.8,0.5
경기도,연천군,9.8,0.3
경기도,과천시,9.8,0.6
경상남도,통영시,4.3,43.9
경상남도,김해시,4.3,6.4
경상남도,남해군,4.3,4.0
경상남도,양산시,4.3,9.1
경상남도,창원시 성산구,4.3,2.1
경상남도,창원시 진해구,4.3,10.0
경상남도,창원시 마산합포구,4.3,1.8
경상남도,거제시,4.3,9.1
경상남도,사천시,4.3,3.6
경상남도,창원시 마산회원구,4.3,2.3
경상남도,밀양시,4.3,1.9
경상남도,창원시 의창구,4.3,1.6
경상남도,진주시,4.3,0.8
