동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,22,기타가족,엄마_동생_누나,미식,차_햄버거_맛집,안마도
4,8,친구,친구,자연경관,바다_산,안마도
3,1,부모님,아빠_부모님_어머니,역사유적,다리,안마도
1,0,배우자,남편,,,안마도
1,0,자녀,아들,,,안마도
