연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,3.4
60~69세,24.6,9.0
50~59세,12.0,10.7
40~49세,13.4,2.3
30~39세,6.6,4.7
20~29세,4.9,1.0
10~19세,2.0,0.3
