기준연월,방문비율
20220811,59.8
20220812,63.8
20220813,83.7
20220814,88.4
20220815,101.0
20220816,62.5
20220817,58.5
20220818,59.8
20220819,65.8
20220820,93.0
20220821,73.1
20220822,56.5
20220823,61.8
20220824,61.8
20220825,65.8
20220826,67.8
20220827,87.7
20220828,78.4
20220829,61.8
20220830,63.8
20220831,63.8
20220901,67.8
20220902,69.8
20220903,81.7
20220904,61.8
20220905,45.8
20220906,51.8
20220907,45.8
20220908,49.2
20220909,98.3
20220910,101.0
20220911,95.7
20220912,99.7
20220913,51.8
20220914,45.8
20220915,51.8
20220916,56.5
20220917,75.7
20220918,68.4
20220919,49.8
20220920,50.5
20220921,47.2
20220922,50.5
20220923,53.2
20220924,71.8
20220925,66.4
20220926,50.5
20220927,55.8
20220928,52.5
20220929,55.1
20220930,58.5
20221001,94.4
20221002,66.4
20221003,85.0
20221004,40.5
20221005,39.9
20221006,43.9
20221007,49.8
20221008,71.1
20221009,88.4
20221010,85.7
20221011,44.5
20221012,41.2
20221013,45.2
20221014,46.5
20221015,69.8
20221016,56.5
20221017,42.5
20221018,47.8
20221019,44.5
20221020,49.8
20221021,47.8
20221022,73.8
20221023,56.5
20221024,49.2
20221025,51.2
20221026,50.5
20221027,53.8
20221028,50.5
20221029,69.1
20221030,61.1
20221031,45.2
20221101,51.8
20221102,43.2
20221103,41.9
20221104,50.5
20221105,73.8
20221106,51.8
20221107,41.9
20221108,46.5
