순위,업소명,주소,분류,현지인 검색 수
1,맥도날드송파잠실DT점,서울 송파구 도곡로 434-0,간이음식,12628
2,스타벅스송파방이DT점,서울 송파구 오금로 241-0,카페/찻집,7943
3,스타벅스송파나루역DT점,서울 송파구 오금로 142-0,카페/찻집,7601
4,아웃백스테이크하우스잠실점,서울 송파구 송파대로 466-0,외국식,7167
5,청와옥올림픽공원점,서울 송파구 위례성대로 48-0,한식,6909
6,맥도날드가락DT점,서울 송파구 동남로 196-0,간이음식,6847
7,방이맛골,서울 송파구,기타음식,6821
8,카페노티드잠실,서울 송파구 백제고분로45길 3-0,카페/찻집,6048
9,스타벅스송파마천사거리DT점,서울 송파구 거마로 78-0,카페/찻집,5395
10,봉피양방이점,서울 송파구 양재대로71길 1-4,한식,5163
11,함경도찹쌀순대,서울 송파구 송파대로28길 32-0,한식,4700
12,유천냉면본점,서울 송파구 강동대로3길 22-0,한식,4225
13,골목떡볶이,서울 송파구 문정로1길 33-0,간이음식,4045
14,청와옥석촌호수점,서울 송파구 삼학사로 96-0,한식,3889
15,버거킹위례신도시GS점,서울 송파구 위례중앙로 43-0,간이음식,3485
16,툇마루밥상[한식],서울 송파구 송파대로22길 11-0,한식,3464
17,본가설렁탕,서울 송파구 석촌호수로 204-0,한식,3386
18,군산오징어본점,서울 송파구 삼학사로 101-0,외국식,3369
19,스타벅스송파헬리오시티점,서울 송파구 송파대로 345-0,카페/찻집,3313
20,쿠우쿠우송파하비오점,서울 송파구 송파대로 111-0,외국식,3269
21,몽중헌문정점,서울 송파구 새말로5길 31-0,외국식,3225
22,파리크라상올림픽공원키친점,서울 송파구 올림픽로 424-0,간이음식,3189
23,경복궁방이점 [한식],서울 송파구 올림픽로 348-0,한식,2936
24,주은감자탕,서울 송파구 삼학사로 71-0,한식,2922
25,오향가가락본점,서울 송파구 송이로 106-0,외국식,2859
26,맥도날드위례신도시점,서울 송파구 위례광장로 290-0,간이음식,2801
27,산들해송파점 [한식],서울 송파구 위례성대로 6-0,한식,2778
28,다운타우너잠실,서울 송파구 백제고분로45길 3-0,간이음식,2703
29,하츠베이커리,서울 송파구 중대로 210-0,간이음식,2426
30,몽중헌방이점 [중식],서울 송파구 위례성대로 10-0,외국식,2410
31,오발탄송파본점,서울 송파구 위례성대로 206-0,외국식,2401
32,황도바지락칼국수,서울 송파구 백제고분로 358-0,한식,2362
33,프로퍼커피바,서울 송파구 위례성대로22길 6-0,카페/찻집,2330
34,맥도날드석촌역점,서울 송파구 백제고분로 390-0,간이음식,2303
35,벽제갈비방이본점,서울 송파구 양재대로71길 1-4,한식,2250
36,버거킹문정점,서울 송파구 송이로 239-0,간이음식,2225
37,늘푸른목장잠실본점,서울 송파구 백제고분로9길 34-0,한식,2138
38,해주냉면,서울 송파구 백제고분로7길 8-16,한식,2122
39,채선당플러스위례신도시점,서울 송파구 위례광장로 199-0,외국식,2045
40,산삼청각,서울 송파구 송이로 151-0,한식,2043
41,스타벅스송파위례점,서울 송파구 위례광장로 230-0,카페/찻집,2029
42,스타벅스문정하비오점,서울 송파구 송파대로 111-0,카페/찻집,1991
43,가락골마산아구찜,서울 송파구 송이로19길 3-0,한식,1990
44,제주은희네해장국잠실직영점,서울 송파구 송파대로49길 10-0,한식,1813
45,엔제리너스석촌호수DI점,서울 송파구 석촌호수로 224-0,카페/찻집,1751
46,잠수교집3호점,서울 송파구 송파대로49길 51-0,한식,1734
47,송쉐프[중식],서울 송파구 백제고분로 357-0,외국식,1673
48,방이샤브샤브칼국수방이본점,서울 송파구 오금로31길 42-0,한식,1663
49,춘향골남원추어탕오금본점,서울 송파구 위례성대로22길 18-0,한식,1597
50,홍팥집오금점,서울 송파구 성내천로 77-0,카페/찻집,1580
51,일일향잠실점 [중식],서울 송파구 석촌호수로 290-0,외국식,1562
52,버드나무집,서울 송파구 동남로 309-0,한식,1531
53,이경진우렁쌈밥정식오금점,서울 송파구 중대로 310-0,한식,1525
54,밀파니,서울 송파구 위례서로 273-0,카페/찻집,1504
55,강남면옥송파점,서울 송파구 법원로 55-0,한식,1469
56,장털보설렁탕,서울 송파구 중대로 288-0,한식,1447
