광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
서울특별시,강동구,9899902.0
서울특별시,강남구,7441573.0
서울특별시,광진구,4342580.0
서울특별시,서초구,2394915.0
서울특별시,관악구,1910696.0
서울특별시,성동구,1848844.0
서울특별시,중랑구,1670504.0
서울특별시,노원구,1522801.0
서울특별시,동대문구,1430650.0
서울특별시,동작구,1311555.0
서울특별시,성북구,1251490.0
서울특별시,강서구,1064987.0
서울특별시,영등포구,1006628.0
서울특별시,마포구,981223.0
서울특별시,용산구,842184.0
서울특별시,은평구,836704.0
서울특별시,서대문구,818492.0
서울특별시,구로구,690554.0
서울특별시,강북구,678404.0
서울특별시,양천구,675743.0
서울특별시,도봉구,673661.0
서울특별시,중구,531636.0
서울특별시,종로구,482202.0
서울특별시,금천구,405443.0
경기도,하남시,5358918.0
경기도,남양주시,4454456.0
경기도,성남시 수정구,3714543.0
경기도,성남시 분당구,2406995.0
경기도,광주시,1836239.0
경기도,구리시,1522851.0
경기도,성남시 중원구,1410344.0
경기도,용인시 수지구,1130019.0
경기도,용인시 기흥구,1099727.0
경기도,의정부시,988672.0
경기도,화성시,965159.0
경기도,부천시,830401.0
경기도,고양시 덕양구,610337.0
경기도,안양시 동안구,603888.0
경기도,수원시 영통구,587914.0
경기도,김포시,568210.0
경기도,양평군,465493.0
경기도,평택시,447551.0
경기도,양주시,441039.0
경기도,이천시,438115.0
경기도,용인시 처인구,437732.0
경기도,고양시 일산동구,403904.0
경기도,시흥시,401839.0
경기도,수원시 권선구,392098.0
경기도,군포시,387418.0
경기도,파주시,363997.0
경기도,포천시,362912.0
경기도,광명시,362606.0
경기도,수원시 장안구,334878.0
경기도,고양시 일산서구,328291.0
경기도,안산시 상록구,308800.0
경기도,안양시 만안구,303533.0
경기도,과천시,283549.0
경기도,의왕시,276372.0
경기도,안산시 단원구,270284.0
경기도,수원시 팔달구,238784.0
경기도,가평군,227532.0
경기도,오산시,199202.0
경기도,안성시,173886.0
경기도,여주시,170742.0
경기도,동두천시,108954.0
경기도,연천군,43213.0
인천광역시,서구,453685.0
인천광역시,연수구,361011.0
인천광역시,부평구,356746.0
인천광역시,남동구,329943.0
인천광역시,미추홀구,257886.0
인천광역시,계양구,217118.0
인천광역시,중구,150346.0
인천광역시,강화군,46198.0
인천광역시,동구,22518.0
인천광역시,옹진군,9539.0
강원도,춘천시,357765.0
강원도,원주시,315461.0
강원도,강릉시,223950.0
