유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
서울특별시 강남구 , 서울특별시 송파구,21.9,1
서울특별시 강동구 , 서울특별시 송파구,8.8,1
경기도 하남시 , 서울특별시 송파구,8.7,1
경기도 성남시 수정구 , 서울특별시 송파구,5.8,1
서울특별시 서초구 , 서울특별시 송파구,4.9,1
서울특별시 광진구 , 서울특별시 송파구,4.4,1
경기도 성남시 분당구 , 서울특별시 송파구,3.3,1
경기도 남양주시 , 서울특별시 송파구,3.3,1
서울특별시 성동구 , 서울특별시 송파구,2.8,1
경기도 광주시 , 서울특별시 송파구,1.9,1
경기도 성남시 중원구 , 서울특별시 송파구,1.5,1
서울특별시 용산구 , 서울특별시 송파구,1.5,1
경기도 구리시 , 서울특별시 송파구,1.4,1
서울특별시 영등포구 , 서울특별시 송파구,1.3,1
서울특별시 중구 , 서울특별시 송파구,1.2,1
서울특별시 동대문구 , 서울특별시 송파구,1.2,1
서울특별시 중랑구 , 서울특별시 송파구,1.1,1
경기도 용인시 기흥구 , 서울특별시 송파구,1.0,1
서울특별시 마포구 , 서울특별시 송파구,1.0,1
경기도 용인시 수지구 , 서울특별시 송파구,1.0,1
 서울특별시 송파구,서울특별시 강남구,18.0,2
 서울특별시 송파구,경기도 하남시,11.1,2
 서울특별시 송파구,서울특별시 강동구,10.1,2
 서울특별시 송파구,경기도 남양주시,5.5,2
 서울특별시 송파구,경기도 성남시 수정구,5.3,2
 서울특별시 송파구,서울특별시 서초구,4.3,2
 서울특별시 송파구,서울특별시 광진구,3.6,2
 서울특별시 송파구,경기도 성남시 분당구,3.3,2
 서울특별시 송파구,서울특별시 중구,2.6,2
 서울특별시 송파구,경기도 광주시,2.4,2
 서울특별시 송파구,서울특별시 용산구,1.9,2
 서울특별시 송파구,서울특별시 성동구,1.7,2
 서울특별시 송파구,경기도 양평군,1.3,2
 서울특별시 송파구,서울특별시 영등포구,1.2,2
 서울특별시 송파구,서울특별시 종로구,1.2,2
 서울특별시 송파구,경기도 구리시,1.0,2
 서울특별시 송파구,경기도 용인시 기흥구,1.0,2
 서울특별시 송파구,서울특별시 마포구,1.0,2
 서울특별시 송파구,경기도 여주시,1.0,2
 서울특별시 송파구,경기도 용인시 처인구,0.9,2
