순위,업소명,주소,분류,합산 검색 수
1,맥도날드송파잠실DT점,서울 송파구 도곡로 434-0,간이음식,44403
2,방이맛골,서울 송파구,기타음식,39992
3,청와옥올림픽공원점,서울 송파구 위례성대로 48-0,한식,29492
4,스타벅스송파나루역DT점,서울 송파구 오금로 142-0,카페/찻집,28113
5,카페노티드잠실,서울 송파구 백제고분로45길 3-0,카페/찻집,27254
6,봉피양방이점,서울 송파구 양재대로71길 1-4,한식,24944
7,아웃백스테이크하우스잠실점,서울 송파구 송파대로 466-0,외국식,24087
8,스타벅스송파방이DT점,서울 송파구 오금로 241-0,카페/찻집,23531
9,함경도찹쌀순대,서울 송파구 송파대로28길 32-0,한식,19561
10,유천냉면본점,서울 송파구 강동대로3길 22-0,한식,18997
11,맥도날드가락DT점,서울 송파구 동남로 196-0,간이음식,18931
12,군산오징어본점,서울 송파구 삼학사로 101-0,외국식,18300
13,스타벅스송파마천사거리DT점,서울 송파구 거마로 78-0,카페/찻집,17910
14,경복궁방이점 [한식],서울 송파구 올림픽로 348-0,한식,16733
15,청와옥석촌호수점,서울 송파구 삼학사로 96-0,한식,14305
16,툇마루밥상[한식],서울 송파구 송파대로22길 11-0,한식,13602
17,해주냉면,서울 송파구 백제고분로7길 8-16,한식,13378
18,산들해송파점 [한식],서울 송파구 위례성대로 6-0,한식,13279
19,버거킹위례신도시GS점,서울 송파구 위례중앙로 43-0,간이음식,13232
20,본가설렁탕,서울 송파구 석촌호수로 204-0,한식,12354
21,파리크라상올림픽공원키친점,서울 송파구 올림픽로 424-0,간이음식,12314
22,쿠우쿠우송파하비오점,서울 송파구 송파대로 111-0,외국식,12297
23,몽중헌방이점 [중식],서울 송파구 위례성대로 10-0,외국식,12246
24,몽중헌문정점,서울 송파구 새말로5길 31-0,외국식,12026
25,오발탄송파본점,서울 송파구 위례성대로 206-0,외국식,11835
26,골목떡볶이,서울 송파구 문정로1길 33-0,간이음식,11633
27,벽제갈비방이본점,서울 송파구 양재대로71길 1-4,한식,11578
28,주은감자탕,서울 송파구 삼학사로 71-0,한식,11186
29,다운타우너잠실,서울 송파구 백제고분로45길 3-0,간이음식,10960
30,맥도날드위례신도시점,서울 송파구 위례광장로 290-0,간이음식,10780
31,애슐리퀸즈잠실롯데캐슬점,서울 송파구 올림픽로 269-0,외국식,9709
32,늘푸른목장잠실본점,서울 송파구 백제고분로9길 34-0,한식,9401
33,엔제리너스석촌호수DI점,서울 송파구 석촌호수로 224-0,카페/찻집,9148
34,오향가가락본점,서울 송파구 송이로 106-0,외국식,8987
35,라세느롯데호텔월드,서울 송파구 올림픽로 240-0,외국식,8226
36,프로퍼커피바,서울 송파구 위례성대로22길 6-0,카페/찻집,7977
37,황도바지락칼국수,서울 송파구 백제고분로 358-0,한식,7938
38,오모리찌개잠실본점,서울 송파구 송파대로 471-0,한식,7778
39,잠수교집3호점,서울 송파구 송파대로49길 51-0,한식,7758
40,스타벅스송파헬리오시티점,서울 송파구 송파대로 345-0,카페/찻집,7666
41,더퍼스트클래스파티하우스송파문정점,서울 송파구 법원로 127-0,외국식,7354
