연령대,남성방문 비율,여성방문 비율
70세 이상,1.5,1.2
60~69세,6.4,4.0
50~59세,9.9,10.3
40~49세,9.4,7.3
30~39세,11.9,9.0
20~29세,15.1,7.5
10~19세,2.7,2.1
