동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
5,70,기타가족,엄마_가족,자연경관,계곡_바다_정원,태화루
3,62,친구,친구,미식,막걸리_해산물_볶음밥,태화루
1,16,연인,애인,역사유적,다리_누각_한옥,태화루
1,2,부모님,아빠,문화예술,공장,태화루
0,2,,,휴식/힐링,생태관광,태화루
0,1,,,레포츠/운동,등산,태화루
