연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,1.5
60~69세,6.4,4.1
50~59세,8.1,5.5
40~49세,6.4,3.8
30~39세,6.4,2.9
20~29세,43.4,3.0
10~19세,4.7,1.2
