동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
52325,126348,기타가족,가족_오빠_형님,미식,라면_막국수_맛집
2527,18130,부모님,부모님_아빠_모녀,자연경관,계곡_바다_바닷가
895,1911,자녀,아들_워킹맘_딸,레포츠/운동,캠핑_차박_서핑
645,1768,연인,애인_남자친구_여친,역사유적,다리_교회_사찰
605,1417,친구,남사친_친구_룸메,휴식/힐링,호캉스_힐링_허니문
205,653,회사동료,대리_부장_직원,문화예술,노래방_카지노_문화센터
182,87,배우자,남편_아내_집사람,반려동물,반려견_애견_반려동물
70,27,학생,고딩_대학생_중학생,체험,수학여행_딸기체험
28,0,싱글,혼자_싱글_싱글남,,
