순위,관광지명,주소,분류
1,속초관광수산시장,강원 속초시 중앙로147번길 16-0,쇼핑
2,속초해변,강원 속초시 해오름로 186-0,자연관광지
3,대포항,강원 속초시,자연관광지
4,이마트/속초점,강원 속초시 설악금강대교로 12-0,쇼핑
5,동명항,강원 속초시 영금정로 0-0,자연관광지
6,영금정전망대,강원 속초시,기타관광지
7,설악케이블카,강원 속초시 설악산로 1085-0,기타관광지
8,외옹치바다향기로,강원 속초시,레포츠(육상/해상/항공)
9,속초해변,강원 속초시 해오름로 186-0,자연관광
10,대포항수산시장,강원 속초시 대포항희망길 59-0,쇼핑
11,외옹치항,강원 속초시 대포항길 0-0,자연관광지
12,설악산국립공원,강원 속초시,자연관광지
13,영랑호,강원 속초시,자연관광지
14,외옹치해변,강원 속초시 해오름로 85-3,자연관광지
15,속초항,강원 속초시 동명항길 34-0,자연관광지
16,동명항오징어난전,강원 속초시 중앙로 214-1,쇼핑
17,청초호호수공원,강원 속초시 엑스포로 0-0,자연관광지
18,장사항,강원 속초시,자연관광지
19,대포항,강원 속초시,자연관광
20,등대해변,강원 속초시,자연관광지
21,척산온천휴양촌,강원 속초시 관광로 327-0,휴양관광지
22,아바이마을갯배/청호동선착장,강원 속초시,자연관광지
23,속초아이대관람차,강원 속초시 청호해안길 2-0,기타관광
24,속초시립박물관,강원 속초시 신흥2길 16-0,문화시설
25,다이소/속초본점,강원 속초시 동해대로 4038-0,쇼핑
26,영랑호수윗길,강원 속초시,기타관광지
27,척산온천장,강원 속초시 관광로 288-0,휴양관광지
28,속초등대전망대,강원 속초시 영금정로5길 8-28,기타관광지
29,영금정전망대,강원 속초시,문화관광
30,동명항,강원 속초시 영금정로 0-0,자연관광
31,영랑호수공원,강원 속초시,자연관광지
32,설악케이블카,강원 속초시 설악산로 1085-0,기타관광
33,설악항활어판매센터,강원 속초시 동해대로 3666-0,쇼핑
34,하나로마트/엑스포점,강원 속초시 동해대로 4202-0,쇼핑
35,엑스포타워,강원 속초시 엑스포로 75-0,기타관광지
36,신흥사,강원 속초시 설악산로 1137-0,역사관광지
