기준연월,지역명,검색량(건)
202108,강원도 속초시 ,21473
202109,강원도 속초시 ,12641
202110,강원도 속초시 ,12329
202111,강원도 속초시 ,16691
202112,강원도 속초시 ,4080
202201,강원도 속초시 ,13556
202202,강원도 속초시 ,100765
202203,강원도 속초시 ,9368
202204,강원도 속초시 ,8598
202205,강원도 속초시 ,2326
202206,강원도 속초시 ,2506
202207,강원도 속초시 ,3490
