기준연월,지역명,방문자 수
202108,전라남도 완도군 ,577739.0
202110,전라남도 완도군 ,502116.0
202109,전라남도 완도군 ,536185.0
202111,전라남도 완도군 ,449028.0
202112,전라남도 완도군 ,432025.0
202201,전라남도 완도군 ,526435.0
202202,전라남도 완도군 ,377853.0
202203,전라남도 완도군 ,396516.0
202204,전라남도 완도군 ,429616.0
202205,전라남도 완도군 ,460897.0
202206,전라남도 완도군 ,447874.0
202207,전라남도 완도군 ,698730.0
