연령대,남성방문 비율,여성방문 비율
70세 이상,11.4,4.4
60~69세,13.5,14.1
50~59세,17.3,9.5
40~49세,8.7,5.1
30~39세,6.2,2.3
20~29세,3.0,2.1
10~19세,1.3,0.6
