연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,4.4
60~69세,9.0,9.0
50~59세,8.1,9.7
40~49세,8.3,7.9
30~39세,6.8,6.0
20~29세,10.4,5.6
10~19세,5.2,3.7
