연령대,남성방문 비율,여성방문 비율
70세 이상,6.7,6.4
60~69세,10.0,12.7
50~59세,8.4,15.9
40~49세,6.6,4.3
30~39세,6.5,7.0
20~29세,6.8,4.0
10~19세,0.8,2.3
