연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.8
60~69세,8.6,6.3
50~59세,11.1,9.5
40~49세,8.0,7.3
30~39세,9.6,7.0
20~29세,9.9,6.1
10~19세,4.2,3.6
