광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,화성시,439508.0
경기도,평택시,355928.0
경기도,부천시,288632.0
경기도,용인시 기흥구,178078.0
경기도,시흥시,177190.0
경기도,남양주시,171456.0
경기도,수원시 권선구,170502.0
경기도,광주시,148356.0
경기도,성남시 분당구,147802.0
경기도,김포시,137960.0
경기도,안산시 상록구,134633.0
경기도,수원시 영통구,133898.0
경기도,안산시 단원구,124400.0
경기도,용인시 처인구,118101.0
경기도,용인시 수지구,112924.0
경기도,오산시,110495.0
경기도,군포시,109147.0
경기도,안양시 동안구,108899.0
경기도,고양시 덕양구,108414.0
경기도,수원시 장안구,107684.0
경기도,안성시,103067.0
경기도,의정부시,97486.0
경기도,광명시,94744.0
경기도,파주시,91716.0
경기도,하남시,87610.0
경기도,안양시 만안구,82386.0
경기도,수원시 팔달구,79176.0
경기도,고양시 일산동구,77466.0
경기도,성남시 수정구,76006.0
경기도,이천시,64775.0
경기도,고양시 일산서구,62195.0
경기도,성남시 중원구,59113.0
경기도,구리시,56385.0
경기도,의왕시,56167.0
경기도,양주시,49350.0
경기도,포천시,33996.0
경기도,여주시,29173.0
경기도,과천시,24813.0
경기도,양평군,24105.0
경기도,동두천시,16478.0
경기도,가평군,12992.0
경기도,연천군,8325.0
충청남도,서산시,1908610.0
충청남도,당진시,387349.0
충청남도,아산시,327291.0
충청남도,홍성군,314696.0
충청남도,천안시 서북구,288444.0
충청남도,보령시,287769.0
충청남도,천안시 동남구,213118.0
충청남도,예산군,159598.0
충청남도,공주시,64830.0
충청남도,논산시,57005.0
충청남도,부여군,42848.0
충청남도,서천군,40531.0
충청남도,청양군,34562.0
충청남도,금산군,22885.0
충청남도,계룡시,22349.0
서울특별시,송파구,165471.0
서울특별시,관악구,152066.0
서울특별시,강서구,148768.0
서울특별시,강남구,119185.0
서울특별시,구로구,118375.0
서울특별시,강동구,117456.0
서울특별시,서초구,115156.0
서울특별시,은평구,109924.0
서울특별시,동작구,104829.0
서울특별시,노원구,104322.0
서울특별시,영등포구,103767.0
서울특별시,양천구,96805.0
서울특별시,성북구,92294.0
서울특별시,마포구,85806.0
서울특별시,중랑구,84101.0
서울특별시,광진구,80420.0
서울특별시,서대문구,76265.0
서울특별시,동대문구,71263.0
서울특별시,금천구,70041.0
서울특별시,성동구,66707.0
서울특별시,강북구,63934.0
서울특별시,도봉구,62061.0
서울특별시,용산구,55671.0
서울특별시,종로구,33223.0
서울특별시,중구,31791.0
인천광역시,남동구,191152.0
인천광역시,서구,185915.0
인천광역시,부평구,148722.0
인천광역시,미추홀구,141010.0
인천광역시,연수구,139753.0
인천광역시,계양구,85547.0
인천광역시,중구,49220.0
인천광역시,옹진군,22170.0
