동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1227,9841,기타가족,가족_오빠_식구,자연경관,바다_바닷가_해변
799,7393,연인,남자친구_커플_애인,미식,맛집_식당_물회
208,2942,부모님,할매_아빠_할머니,레포츠/운동,캠핑_수영장_낚시
119,407,자녀,아들_청소년_딸,문화예술,노래방_클럽_카지노
112,329,배우자,와이프_아내_신랑,휴식/힐링,힐링_나들이_불멍
79,227,친구,친구_지인_프렌드,반려동물,애견_반려견_길냥이
65,219,회사동료,대리_직장동료_사원,체험,갯벌체험_조개체험_공방체험
64,124,싱글,혼자_싱글,역사유적,교회_다리_유네스코
57,0,학생,대학생_고딩_초딩,,
