연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,1.6
60~69세,8.0,5.3
50~59세,10.6,8.3
40~49세,10.4,8.8
30~39세,10.8,9.5
20~29세,8.6,9.4
10~19세,2.4,2.2
