기준연월,방문비율
20220811,135.3
20220812,147.7
20220813,246.7
20220814,193.7
20220815,234.3
20220816,136.9
20220817,119.9
20220818,144.4
20220819,160.8
20220820,258.8
20220821,219.6
20220822,124.4
20220823,107.2
20220824,96.6
20220825,109.3
20220826,135.7
20220827,275.3
20220828,242.6
20220829,126.2
20220830,113.4
20220831,90.5
20220901,94.4
20220902,144.6
20220903,233.2
20220904,186.0
20220905,62.4
20220906,51.6
20220907,30.7
20220908,57.3
20220909,214.3
20220910,232.7
20220911,197.8
20220912,193.4
20220913,41.5
20220914,41.4
20220915,59.6
20220916,88.6
20220917,169.5
20220918,179.9
20220919,77.4
20220920,65.6
20220921,46.6
20220922,50.8
20220923,100.8
20220924,205.3
20220925,169.1
20220926,66.7
20220927,57.7
20220928,56.5
20220929,66.7
20220930,95.4
20221001,199.6
20221002,172.1
20221003,152.4
20221004,36.3
20221005,32.3
20221006,67.4
20221007,110.2
20221008,212.2
20221009,188.0
20221010,188.6
20221011,38.0
20221012,33.2
20221013,53.2
20221014,94.3
20221015,187.5
20221016,163.3
20221017,57.8
20221018,50.0
20221019,46.8
20221020,60.7
20221021,97.1
20221022,201.6
20221023,181.6
20221024,78.8
20221025,80.0
20221026,73.6
20221027,88.0
20221028,118.7
20221029,237.6
20221030,208.6
20221031,101.1
20221101,53.6
20221102,38.8
20221103,58.6
20221104,113.1
20221105,233.8
20221106,222.8
20221107,72.7
20221108,50.2
