동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
113,1293,기타가족,가족_오빠_이모님,미식,카페_음료_로제떡볶이,수원화성[유네스코세계문화유산]
71,324,부모님,아버지_어머니_부모,역사유적,세계문화유산_유네스코_한옥,수원화성[유네스코세계문화유산]
51,293,배우자,신랑_남편_와이프,휴식/힐링,나들이_힐링_피크닉,수원화성[유네스코세계문화유산]
42,245,연인,연인_여친_커플,자연경관,공원_화산_정원,수원화성[유네스코세계문화유산]
39,202,자녀,청소년_아들_딸,문화예술,도서관_박물관_광장,수원화성[유네스코세계문화유산]
28,108,친구,지인_친구,반려동물,애견_동물,수원화성[유네스코세계문화유산]
7,24,학생,초등학생_고딩_대학생,레포츠/운동,백패킹_차박_캠핑,수원화성[유네스코세계문화유산]
4,14,회사동료,차장,체험,국궁체험_수학여행,수원화성[유네스코세계문화유산]
