연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,3.9
60~69세,8.6,7.3
50~59세,10.5,8.6
40~49세,9.3,7.7
30~39세,8.9,7.0
20~29세,8.3,8.5
10~19세,2.7,3.2
