동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
20,395,기타가족,엄마_가족_동생,자연경관,바다_해수욕장_정원,중문해수욕장
8,231,친구,친구,미식,라면_맛집_카페,중문해수욕장
4,69,연인,남자친구_커플,레포츠/운동,낚시_서핑_수영장,중문해수욕장
2,6,배우자,남편,휴식/힐링,힐링_신혼여행_호캉스,중문해수욕장
2,4,부모님,아빠,역사유적,다리,중문해수욕장
1,0,회사동료,직원,,,중문해수욕장
