동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
37,285,기타가족,오빠_가족_엄마,미식,복숭아_떡볶이_술,덕진공원
21,195,친구,친구,역사유적,다리_한옥_한옥마을,덕진공원
20,108,부모님,부모님_아빠_할머니,자연경관,산_공원_둘레길,덕진공원
4,75,자녀,딸,문화예술,벽화마을_동물원_갤러리,덕진공원
2,7,연인,남자친구,레포츠/운동,낚시_놀이터,덕진공원
2,2,배우자,남편,휴식/힐링,힐링,덕진공원
