기준연월,방문비율
20220811,143.0
20220812,149.2
20220813,181.2
20220814,162.0
20220815,151.5
20220816,146.2
20220817,153.0
20220818,148.8
20220819,163.1
20220820,207.4
20220821,222.5
20220822,193.2
20220823,186.2
20220824,180.7
20220825,181.1
20220826,188.8
20220827,246.5
20220828,237.7
20220829,191.5
20220830,206.8
20220831,198.4
20220901,147.1
20220902,146.4
20220903,170.3
20220904,180.0
20220905,158.5
20220906,138.2
20220907,131.2
20220908,141.2
20220909,175.5
20220910,188.4
20220911,197.2
20220912,176.4
20220913,151.0
20220914,146.9
20220915,141.6
20220916,141.6
20220917,176.2
20220918,210.1
20220919,167.1
20220920,160.8
20220921,154.7
20220922,176.0
20220923,189.1
20220924,235.7
20220925,239.6
20220926,186.4
20220927,201.2
20220928,196.0
20220929,191.1
20220930,203.5
20221001,178.4
20221002,186.2
20221003,182.2
20221004,155.0
20221005,138.4
20221006,145.4
20221007,146.6
20221008,188.7
20221009,198.4
20221010,178.3
20221011,143.2
20221012,129.6
20221013,137.9
20221014,141.7
20221015,174.4
20221016,179.7
20221017,157.3
20221018,158.5
20221019,145.5
20221020,153.8
20221021,173.3
20221022,232.3
20221023,237.0
20221024,188.5
20221025,186.9
20221026,169.3
20221027,192.8
20221028,204.4
20221029,246.5
20221030,237.6
20221031,192.0
20221101,155.6
20221102,140.4
20221103,135.0
20221104,134.7
20221105,179.7
20221106,195.1
20221107,143.1
20221108,135.3
