순위,업소명,주소,분류,합산 검색 수
1,삼대광양불고기집,전남 광양시 서천1길 52-0,한식,18180
2,스타벅스전남광양DT점,전남 광양시 중마중앙로 143-0,카페/찻집,10233
3,시내식당,전남 광양시 서천1길 38-0,한식,6302
4,맥도날드광양DT점,전남 광양시 동광길 5-0,간이음식,5929
5,신가가마솥,전남 광양시 남문길 79-0,한식,4804
6,매실한우 광양불고기,전남 광양시 서천1길 46-0,한식,3731
7,광양불고기특화거리,전남 광양시,기타음식,3612
8,서가앤쿡 광양LF스퀘어점,전남 광양시 순광로 466-0,외국식,3443
9,금목서광양불고기,전남 광양시 읍성길 199-0,한식,3321
10,청룡식당,전남 광양시 섬진강매화로 160-1,한식,3180
11,차도리가든,전남 광양시 신재로 337-0,한식,3016
12,금정광양불고기,전남 광양시 시청로 27-0,한식,2855
13,은성면옥,전남 광양시 길호4길 10-0,한식,2576
14,거북이초밥,전남 광양시 항만9로 126-0,외국식,2493
15,소낭구,전남 광양시 서평로 40-0,외국식,2479
16,지곡산장,전남 광양시 서북로 59-0,한식,2449
17,투썸플레이스광양생태공원점,전남 광양시 마장1길 4-0,카페/찻집,2433
18,병암산장,전남 광양시 신재로 1678-67,한식,2250
19,학운정,전남 광양시 발섬4길 17-12,한식,2108
20,영일관[한식],전남 광양시 신금산단5길 76-0,한식,2067
21,홍익돈까스광양점,전남 광양시 항만13로 25-0,외국식,2007
22,하면옥광양점,전남 광양시 발섬6길 10-0,한식,1955
23,설담가[한식],전남 광양시 매천로 666-0,한식,1951
24,구루커피,전남 광양시 서천2길 4-0,카페/찻집,1818
25,카페베네광양이순신대교점,전남 광양시 항만13로 30-0,카페/찻집,1774
26,모은정,전남 광양시 서북로 23-0,한식,1685
27,나루터횟집,전남 광양시 망덕길 143-0,외국식,1577
28,장원회관,전남 광양시 매천로 821-5,한식,1570
29,카페 용두,전남 광양시 용두1길 21-0,카페/찻집,1536
30,백운국수방,전남 광양시 눈소5길 45-7,한식,1501
31,섬진강뚝배기재첩식당광양점,전남 광양시 백운3로 715-0,한식,1416
32,내조국국밥광양중마점,전남 광양시 중마로 320-0,한식,1398
33,대한식당,전남 광양시 매일시장길 12-15,한식,1390
34,장끄방 횟집,전남 광양시 서평1길 25-0,외국식,1314
35,금수저[한식],전남 광양시 덕산길 4-0,한식,1293
36,카페오월,전남 광양시 눈소5길 23-0,카페/찻집,1277
37,조선옥,전남 광양시 광영로 22-0,한식,1257
38,섬진강고향집,전남 광양시 원동길 70-21,한식,1221
39,진선,전남 광양시 선소중앙길 43-0,외국식,1213
40,매화향[한식],전남 광양시 중마로 562-0,한식,1208
41,향미[중식],전남 광양시 길호5길 6-0,외국식,1196
42,소문한정식[한식],전남 광양시 눈소1길 52-1,한식,1193
43,고려삼계탕,전남 광양시 사동로 231-0,한식,1166
44,도미노피자광양점,전남 광양시 사동로 93-1,간이음식,1156
45,버거킹광양중동점,전남 광양시 중마중앙로 65-0,간이음식,1127
46,장성금생초국밥본점,전남 광양시 인덕로 971-0,한식,1046
47,맛찬들왕소금구이전남광양점,전남 광양시 눈소로 8-0,한식,1036
48,푸른산장,전남 광양시 신재로 1317-0,한식,1010
49,롯데리아광양점,전남 광양시 매천로 835-0,간이음식,1007
50,생선공방,전남 광양시 항만13로 7-8,외국식,994
51,망덕횟집,전남 광양시 망덕길 257-0,외국식,925
52,대복삼계탕,전남 광양시 시청로 82-0,한식,918
52,연화랑[중식],전남 광양시 서천1길 57-0,외국식,918
54,쌍교숯불갈비광양점,전남 광양시 중마로 61-0,한식,914
55,공이일오,전남 광양시 항만9로 144-0,카페/찻집,896
56,카페테라스,전남 광양시 망덕길 91-0,카페/찻집,821
57,한우관,전남 광양시 발섬6길 16-0,한식,776
58,인마치,전남 광양시 원동길 70-18,카페/찻집,764
59,카페돌담,전남 광양시 신시길 146-0,카페/찻집,757
60,오복미역광양점,전남 광양시 눈소5길 55-14,한식,748
61,부흥식당,전남 광양시 사동로 13-0,한식,746
62,이정재한우식육식당,전남 광양시 서평7길 52-0,한식,740
63,밀밭해물칼국수,전남 광양시 발섬1길 7-10,한식,734
64,왕창국밥,전남 광양시 눈소로 36-0,한식,715
65,마동짬뽕[중식],전남 광양시 사동로 233-0,외국식,711
66,광양만횟집,전남 광양시 발섬3길 19-0,외국식,709
67,진주명가,전남 광양시 서북3길 38-0,한식,702
68,황금도끼,전남 광양시 갈티로 10-0,외국식,698
69,대중식당,전남 광양시 매일시장길 12-9,한식,672
70,브레드1947,전남 광양시 와룡4길 2-0,간이음식,666
70,싱싱참숯장어,전남 광양시 눈소8길 30-0,외국식,666
72,신원반점[중식],전남 광양시 섬진강매화로 1205-0,외국식,657
73,전주현대옥광양점,전남 광양시 길호4길 9-0,한식,637
74,왕창국밥,전남 광양시 중마로 277-1,한식,636
75,유일정[일식],전남 광양시 무등1길 6-0,외국식,628
76,니테오,전남 광양시 명당길 59-1,카페/찻집,616
77,백도식당,전남 광양시 덕례길 68-0,한식,603
78,미트마트한우,전남 광양시 진등2길 6-0,한식,600
79,다이닝센광양점,전남 광양시 중마중앙로 154-0,외국식,594
80,행복한한우,전남 광양시 서북3길 20-0,한식,585
81,가문의짬뽕[중식],전남 광양시 길호4길 12-0,외국식,583
82,두메산장음식점,전남 광양시 학사대길 57-9,한식,572
83,수목정,전남 광양시 중마청룡길 8-7,한식,571
84,대호돼지국밥,전남 광양시 영수길 63-0,한식,569
85,곰골산촌,전남 광양시 성지로 397-0,한식,568
86,황제삼계탕,전남 광양시 서천2길 11-0,한식,565
87,김형제고기의철학광양점,전남 광양시 길호1길 5-0,한식,553
88,모던차이나[중식],전남 광양시 발섬6길 32-1,외국식,547
89,대갓집숯불직화구이,전남 광양시 서천2길 27-0,한식,545
90,련횟집,전남 광양시 발섬4길 17-8,외국식,536
90,이모네아구찜,전남 광양시 영수길 148-0,한식,536
92,천리향,전남 광양시 신재로 985-14,한식,534
93,미풍해장국,전남 광양시 발섬3길 9-0,한식,531
94,능이향,전남 광양시 발섬4길 17-9,한식,529
95,화스시,전남 광양시 항만13로 23-1,외국식,524
96,시민국밥,전남 광양시 서천2길 19-1,한식,522
97,태흥해장국,전남 광양시 백운1로 149-0,한식,515
98,롯데리아광양마동점,전남 광양시 사동로 179-0,간이음식,497
99,산마루,전남 광양시 서천변로 69-40,카페/찻집,495
100,어촌일기,전남 광양시 서북로 25-0,한식,494
