순위,관광지명,주소,분류,합산 검색 수
1,LF스퀘어광양점,전남 광양시 순광로 466-0,쇼핑몰,85936
2,광양청매실농원,전남 광양시 지막1길 55-0,농/산/어촌체험,14541
3,배알도해변공원,전남 광양시,도시공원,14102
4,호텔락희전남광양점,전남 광양시 항만9로 97-0,호텔,13533
5,중마시장,전남 광양시 중마중앙로 88-0,시장,12618
6,광양매화축제,전남 광양시 지막1길 55-0,기타문화관광지,11087
7,광양항컨테이너부두,전남 광양시,자연경관(하천/해양),9306
8,몰오브광양,전남 광양시 금호로 26-0,쇼핑몰,8840
9,백운산자연휴양림,전남 광양시 백계로 337-0,자연공원,8018
10,전남도립미술관,전남 광양시 순광로 680-4,전시시설,7936
11,광양와인동굴,전남 광양시 강정길 33-0,자연생태,6164
12,구봉산전망대,전남 광양시 구봉산전망대길 155-0,랜드마크관광,5793
13,망덕포구,전남 광양시 망덕길 171-0,자연경관(하천/해양),5655
14,광양항,전남 광양시,자연경관(하천/해양),5334
15,해비치호텔,전남 광양시 항만9로 113-0,호텔,4491
16,광양5일시장,전남 광양시 백운로 3-0,시장,4464
17,백운아트홀,전남 광양시 금호로 215-0,공연시설,4196
18,하버브릿지호텔,전남 광양시 항만12로 15-0,호텔,4176
19,전남드래곤즈축구전용구장,전남 광양시 백운로 1641-0,레저스포츠시설,3959
20,광양CC,전남 광양시 가야로 223-0,육상레저스포츠,3688
21,백운쇼핑센터,전남 광양시 폭포사랑길 99-0,쇼핑몰,3444
22,하포일반부두,전남 광양시 컨부두로 460-0,자연경관(하천/해양),3369
23,옥곡시장,전남 광양시 큰골1길 2-26,시장,3279
24,초이스모텔,전남 광양시 등논1길 7-3,모텔,2694
25,굿데이호텔,전남 광양시 오류5길 58-0,모텔,2494
26,광양뉴스카이무인호텔,전남 광양시 항만9로 117-0,호텔,2449
27,호텔디바인광양점,전남 광양시 항만12로 24-0,모텔,2434
28,제품부두,전남 광양시 제철로 1655-426,교통시설,2376
29,어치계곡,전남 광양시,자연경관(산),2356
30,CGV광양엘에프스퀘어,전남 광양시 순광로 466-0,공연시설,2315
31,포스코백운산수련원,전남 광양시 약수제단길 154-0,육상레저스포츠,2286
32,라곰호텔,전남 광양시 오류4길 30-0,모텔,2263
33,리츠무인모텔,전남 광양시 오류6길 20-0,모텔,2242
34,CGV광양,전남 광양시 금호로 26-0,공연시설,2196
35,호텔자바,전남 광양시 중동로 98-0,모텔,2025
36,배알도해수욕장캠핑장,전남 광양시 명당길 88-0,캠핑,1986
37,놀호텔,전남 광양시 광장로 148-7,호텔,1952
38,세븐브릭스호텔,전남 광양시 회암길 28-0,모텔,1913
39,닉스모텔,전남 광양시 항만12로 11-0,모텔,1887
40,동곡계곡,전남 광양시,자연경관(산),1769
41,J무인텔,전남 광양시 예구10길 61-0,모텔,1723
42,흙모텔,전남 광양시 구마1길 3-2,모텔,1546
43,광양항해양공원,전남 광양시,도시공원,1489
44,국사봉랜드,전남 광양시,펜션/민박,1421
45,부영아이스링크,전남 광양시 순광로 482-8,육상레저스포츠,1342
46,일번지무인호텔,전남 광양시 항만12로 8-0,모텔,1334
47,더피카소부띠끄호텔,전남 광양시 갈티로 31-0,모텔,1333
48,중마일반부두,전남 광양시 항만9로 70-0,자연경관(하천/해양),1291
49,보스톤모텔,전남 광양시 중마청룡길 6-8,모텔,1240
50,배알도해수욕장,전남 광양시 명당길 88-0,자연경관(하천/해양),1194
51,느랭이골,전남 광양시 토끼재길 119-32,캠핑,1185
52,광영상설시장,전남 광양시,시장,1155
53,별무인호텔,전남 광양시 대림4길 19-0,모텔,1137
54,관리부두해운센터,전남 광양시,자연경관(하천/해양),1111
55,하조오토캠핑장,전남 광양시 성불로 1097-0,캠핑,1094
56,광양옥룡사동백나무숲,전남 광양시,역사유적지,1048
57,호텔여기어때광양점,전남 광양시 항만12로 14-0,모텔,1020
58,알프스모텔,전남 광양시 광장로 142-7,모텔,1018
59,운암사,전남 광양시 운암길 83-0,종교성지,1007
60,S모텔,전남 광양시 광장로 148-4,모텔,953
60,마틴모텔,전남 광양시 새미골길 8-5,모텔,953
62,호텔어반,전남 광양시 덕산1길 8-0,모텔,932
63,타워모텔,전남 광양시 성북길 57-1,모텔,907
64,CCK모텔,전남 광양시 예구10길 65-0,모텔,898
65,벤츠모텔,전남 광양시 갈티로 30-0,모텔,890
66,허치슨포트광양,전남 광양시 컨부두로 240-0,교통시설,854
67,광양항국제여객터미널,전남 광양시,교통시설,843
68,헐리우드모텔,전남 광양시 갈티로 35-0,모텔,834
69,마동근린체육공원,전남 광양시,도시공원,824
70,코지모텔,전남 광양시 오류3길 15-1,모텔,813
71,바위산장,전남 광양시 신재로 1249-13,기타숙박,798
72,썸모텔,전남 광양시 오류3길 17-0,모텔,786
73,블루밍모텔,전남 광양시 오류4길 22-0,모텔,782
74,쎄느모텔,전남 광양시 행정2길 8-0,모텔,774
75,유토피아모텔,전남 광양시 중마용소3길 32-0,모텔,770
76,성불계곡,전남 광양시,자연경관(산),768
77,W1모텔,전남 광양시 오류4길 34-0,모텔,755
78,광양에코파크,전남 광양시 강정길 33-0,기타레저스포츠,748
79,성불사,전남 광양시 성불로 1150-183,종교성지,744
80,율촌전용부두,전남 광양시,자연경관(하천/해양),743
81,광양매화문화관,전남 광양시 지막1길 21-0,기타문화관광지,739
82,우산웰빙테마공원,전남 광양시,도시공원,708
83,유당공원,전남 광양시,도시공원,687
84,맨하탄모텔,전남 광양시 중마청룡길 4-0,모텔,678
85,라온모텔,전남 광양시 행정3길 7-0,모텔,649
86,와우생태호수공원,전남 광양시,도시공원,639
87,전남드래곤즈송죽구장,전남 광양시 금호로 119-1,레저스포츠시설,636
88,남도휴양촌,전남 광양시,캠핑,631
89,광양백운대벚꽃길,전남 광양시 폭포사랑길 99-0,기타관광,623
90,리베라모텔,전남 광양시 시청로 69-0,모텔,620
91,서라벌모텔,전남 광양시 구마1길 15-0,모텔,618
92,해뜰스토리,전남 광양시 신촌길 140-0,캠핑,611
93,윤동주유고보존정병욱가옥,전남 광양시 망덕길 249-0,역사유적지,608
94,파라다이스모텔,전남 광양시 중마용소3길 46-0,모텔,607
95,다이소동광양점,전남 광양시 광장로 142-8,기타쇼핑시설,606
96,먹뱅이흙집,전남 광양시 묵방길 30-5,펜션/민박,585
